Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(12942, 13858)",11,[12942],2020_JC-20W-1-10m-1_bin.110.purify_k141_30916,2020_JC-20W-1-10m-1_bin.110.purify_k141_30916_3341-4168,2020_JC-20W-1-10m-1_bin.110.purify_k141_30916_6(Fam_13858 [★Target]) --> 2020_JC-20W-1-10m-1_bin.110.purify_k141_30916_7(Fam_12942 [★Target])
"(12942, 13858)",11,[12942],2020_JC-20W-1-15m-1_bin.104.purify_k141_560067,2020_JC-20W-1-15m-1_bin.104.purify_k141_560067_2765-3592,2020_JC-20W-1-15m-1_bin.104.purify_k141_560067_4(Fam_12942 [★Target]) --> 2020_JC-20W-1-15m-1_bin.104.purify_k141_560067_5(Fam_13858 [★Target])
"(12942, 13858)",11,[12942],2020_JC-20W-1-23m-1_bin.37.purify_k141_144638,2020_JC-20W-1-23m-1_bin.37.purify_k141_144638_3555-4382,2020_JC-20W-1-23m-1_bin.37.purify_k141_144638_6(Fam_13858 [★Target]) --> 2020_JC-20W-1-23m-1_bin.37.purify_k141_144638_7(Fam_12942 [★Target])
"(12942, 13858)",11,[12942],2020_JC-20W-2-1_bin.25.purify_k141_207261,2020_JC-20W-2-1_bin.25.purify_k141_207261_2921-3748,2020_JC-20W-2-1_bin.25.purify_k141_207261_7(Fam_13858 [★Target]) --> 2020_JC-20W-2-1_bin.25.purify_k141_207261_8(Fam_12942 [★Target])
"(3731, 11984)",10,[11984],2020_CE-20W-1-0m-1_bin.36.purify_k141_145239,2020_CE-20W-1-0m-1_bin.36.purify_k141_145239_6737-8523,2020_CE-20W-1-0m-1_bin.36.purify_k141_145239_8(Fam_3731 [★Target]) --> 2020_CE-20W-1-0m-1_bin.36.purify_k141_145239_9(Fam_11984 [★Target])
"(3731, 11984)",10,[11984],2020_CE-B-W-1_bin.27.purify_k141_406834,2020_CE-B-W-1_bin.27.purify_k141_406834_9418-11204,2020_CE-B-W-1_bin.27.purify_k141_406834_10(Fam_11984 [★Target]) --> 2020_CE-B-W-1_bin.27.purify_k141_406834_11(Fam_3731 [★Target])
"(3731, 11984)",10,[11984],2020_CE-D-W-1_bin.71.purify_k141_395216,2020_CE-D-W-1_bin.71.purify_k141_395216_7509-9295,2020_CE-D-W-1_bin.71.purify_k141_395216_9(Fam_3731 [★Target]) --> 2020_CE-D-W-1_bin.71.purify_k141_395216_10(Fam_11984 [★Target])
"(3731, 11984)",10,[11984],2020_CE-D-W-2_bin.147.purify_k141_1174146,2020_CE-D-W-2_bin.147.purify_k141_1174146_8457-10243,2020_CE-D-W-2_bin.147.purify_k141_1174146_10(Fam_3731 [★Target]) --> 2020_CE-D-W-2_bin.147.purify_k141_1174146_11(Fam_11984 [★Target])
"(3731, 11984)",10,[11984],2020_CE-X-W-1_bin.9.purify_k141_187894,2020_CE-X-W-1_bin.9.purify_k141_187894_7048-8834,2020_CE-X-W-1_bin.9.purify_k141_187894_8(Fam_3731 [★Target]) --> 2020_CE-X-W-1_bin.9.purify_k141_187894_9(Fam_11984 [★Target])
"(1440, 2606)",10,[2606],2020_CE-20W-2-1_bin.182.purify_k141_597668,2020_CE-20W-2-1_bin.182.purify_k141_597668_17415-20817,2020_CE-20W-2-1_bin.182.purify_k141_597668_19(Fam_1440 [★Target]) --> 2020_CE-20W-2-1_bin.182.purify_k141_597668_20(Fam_2606 [★Target])
"(1440, 2606)",10,[2606],2020_CE-D-W-1_bin.47.purify_k141_90310,2020_CE-D-W-1_bin.47.purify_k141_90310_17441-20843,2020_CE-D-W-1_bin.47.purify_k141_90310_19(Fam_1440 [★Target]) --> 2020_CE-D-W-1_bin.47.purify_k141_90310_20(Fam_2606 [★Target])
"(1440, 2606)",10,[2606],2020_CE-D-W-2_bin.18.purify_k141_688371,2020_CE-D-W-2_bin.18.purify_k141_688371_17446-20848,2020_CE-D-W-2_bin.18.purify_k141_688371_19(Fam_1440 [★Target]) --> 2020_CE-D-W-2_bin.18.purify_k141_688371_20(Fam_2606 [★Target])
"(1440, 2606)",10,[2606],2020_CE-N-W-2_bin.102.purify_k141_445120,2020_CE-N-W-2_bin.102.purify_k141_445120_17407-20809,2020_CE-N-W-2_bin.102.purify_k141_445120_19(Fam_1440 [★Target]) --> 2020_CE-N-W-2_bin.102.purify_k141_445120_20(Fam_2606 [★Target])
"(1440, 2606)",10,[2606],2020_CE-X-W-1_bin.76.purify_k141_812105,2020_CE-X-W-1_bin.76.purify_k141_812105_17394-20796,2020_CE-X-W-1_bin.76.purify_k141_812105_19(Fam_1440 [★Target]) --> 2020_CE-X-W-1_bin.76.purify_k141_812105_20(Fam_2606 [★Target])
"(4031, 9529)",10,[4031],2020_CE-20W-1-0m-1_bin.113.purify_k141_829043,2020_CE-20W-1-0m-1_bin.113.purify_k141_829043_11239-13055,2020_CE-20W-1-0m-1_bin.113.purify_k141_829043_9(Fam_9529 [★Target]) --> 2020_CE-20W-1-0m-1_bin.113.purify_k141_829043_10(Fam_4031 [★Target])
"(4031, 9529)",10,[4031],2020_CE-20W-3-1_bin.86.purify_k141_364700,2020_CE-20W-3-1_bin.86.purify_k141_364700_11239-13055,2020_CE-20W-3-1_bin.86.purify_k141_364700_9(Fam_9529 [★Target]) --> 2020_CE-20W-3-1_bin.86.purify_k141_364700_10(Fam_4031 [★Target])
"(4031, 9529)",10,[4031],2020_CE-N-W-1_bin.111.purify_k141_213617,2020_CE-N-W-1_bin.111.purify_k141_213617_11242-13058,2020_CE-N-W-1_bin.111.purify_k141_213617_9(Fam_9529 [★Target]) --> 2020_CE-N-W-1_bin.111.purify_k141_213617_10(Fam_4031 [★Target])
"(4031, 9529)",10,[4031],2021-BQZBHK-W4_bin.140.purify_k127_187179,2021-BQZBHK-W4_bin.140.purify_k127_187179_11225-13041,2021-BQZBHK-W4_bin.140.purify_k127_187179_9(Fam_9529 [★Target]) --> 2021-BQZBHK-W4_bin.140.purify_k127_187179_10(Fam_4031 [★Target])
"(4031, 9529)",10,[4031],2021-BQZBHK-W6_bin.123.purify_k127_119475,2021-BQZBHK-W6_bin.123.purify_k127_119475_4422-6238,2021-BQZBHK-W6_bin.123.purify_k127_119475_5(Fam_9529 [★Target]) --> 2021-BQZBHK-W6_bin.123.purify_k127_119475_6(Fam_4031 [★Target])
"(3044, 9757)",10,[9757],2019_TBMTW-18_bin.26.purify_k141_2517,2019_TBMTW-18_bin.26.purify_k141_2517_6118-8103,2019_TBMTW-18_bin.26.purify_k141_2517_9(Fam_9757 [★Target]) --> 2019_TBMTW-18_bin.26.purify_k141_2517_10(Fam_3044 [★Target])
"(3044, 9757)",10,[9757],2020_CRC-20W-1-10m-1_bin.102.purify_k141_1519036,2020_CRC-20W-1-10m-1_bin.102.purify_k141_1519036_10972-12957,2020_CRC-20W-1-10m-1_bin.102.purify_k141_1519036_12(Fam_9757 [★Target]) --> 2020_CRC-20W-1-10m-1_bin.102.purify_k141_1519036_13(Fam_3044 [★Target])
"(3044, 9757)",10,[9757],2020_CRC-20W-1-14m-1_bin.68.purify_k141_11200,2020_CRC-20W-1-14m-1_bin.68.purify_k141_11200_10987-12972,2020_CRC-20W-1-14m-1_bin.68.purify_k141_11200_12(Fam_9757 [★Target]) --> 2020_CRC-20W-1-14m-1_bin.68.purify_k141_11200_13(Fam_3044 [★Target])
"(3044, 9757)",10,[9757],2020_CRC-20W-2-1_bin.36.purify_k141_560095,2020_CRC-20W-2-1_bin.36.purify_k141_560095_11303-13288,2020_CRC-20W-2-1_bin.36.purify_k141_560095_12(Fam_9757 [★Target]) --> 2020_CRC-20W-2-1_bin.36.purify_k141_560095_13(Fam_3044 [★Target])
"(3044, 9757)",10,[9757],2020_DTH3-W1_bin.37.purify_k141_487010,2020_DTH3-W1_bin.37.purify_k141_487010_14272-16257,2020_DTH3-W1_bin.37.purify_k141_487010_14(Fam_9757 [★Target]) --> 2020_DTH3-W1_bin.37.purify_k141_487010_15(Fam_3044 [★Target])
"(6193, 9979)",10,[6193],2020_JSW-W1_bin.9.purify_k141_2004019,2020_JSW-W1_bin.9.purify_k141_2004019_36459-37954,2020_JSW-W1_bin.9.purify_k141_2004019_40(Fam_9979 [★Target]) --> 2020_JSW-W1_bin.9.purify_k141_2004019_41(Fam_6193 [★Target])
"(6193, 9979)",10,[6193],2020_QHH2-W1_bin.143.purify_k141_846787,2020_QHH2-W1_bin.143.purify_k141_846787_12596-14091,2020_QHH2-W1_bin.143.purify_k141_846787_15(Fam_9979 [★Target]) --> 2020_QHH2-W1_bin.143.purify_k141_846787_16(Fam_6193 [★Target])
"(6193, 9979)",10,[6193],2021-HHXL-5M-W1_bin.89.purify_k141_960947,2021-HHXL-5M-W1_bin.89.purify_k141_960947_18078-19573,2021-HHXL-5M-W1_bin.89.purify_k141_960947_19(Fam_9979 [★Target]) --> 2021-HHXL-5M-W1_bin.89.purify_k141_960947_20(Fam_6193 [★Target])
"(6193, 9979)",10,[6193],2021-QHH-W2_bin.46.purify_k141_203263,2021-QHH-W2_bin.46.purify_k141_203263_12596-14091,2021-QHH-W2_bin.46.purify_k141_203263_15(Fam_9979 [★Target]) --> 2021-QHH-W2_bin.46.purify_k141_203263_16(Fam_6193 [★Target])
"(6193, 9979)",10,[6193],2021-QHH-W4_bin.71.purify_k141_287208,2021-QHH-W4_bin.71.purify_k141_287208_27037-28532,2021-QHH-W4_bin.71.purify_k141_287208_30(Fam_9979 [★Target]) --> 2021-QHH-W4_bin.71.purify_k141_287208_31(Fam_6193 [★Target])
"(12810, 13852)",10,[12810],2020_CE-20W-1-0m-1_bin.173.purify_k141_806165,2020_CE-20W-1-0m-1_bin.173.purify_k141_806165_52-855,2020_CE-20W-1-0m-1_bin.173.purify_k141_806165_2(Fam_13852 [★Target]) --> 2020_CE-20W-1-0m-1_bin.173.purify_k141_806165_3(Fam_12810 [★Target])
"(12810, 13852)",10,[12810],2020_CE-20W-2-1_bin.106.purify_k141_344676,2020_CE-20W-2-1_bin.106.purify_k141_344676_83-886,2020_CE-20W-2-1_bin.106.purify_k141_344676_2(Fam_13852 [★Target]) --> 2020_CE-20W-2-1_bin.106.purify_k141_344676_3(Fam_12810 [★Target])
"(12810, 13852)",10,[12810],2020_CE-20W-3-1_bin.213.purify_k141_1210,2020_CE-20W-3-1_bin.213.purify_k141_1210_511-1322,2020_CE-20W-3-1_bin.213.purify_k141_1210_3(Fam_13852 [★Target]) --> 2020_CE-20W-3-1_bin.213.purify_k141_1210_4(Fam_12810 [★Target])
"(12810, 13852)",10,[12810],2020_CE-B-W-1_bin.161.purify_k141_187149,2020_CE-B-W-1_bin.161.purify_k141_187149_1327-2130,2020_CE-B-W-1_bin.161.purify_k141_187149_5(Fam_12810 [★Target]) --> 2020_CE-B-W-1_bin.161.purify_k141_187149_6(Fam_13852 [★Target])
"(12810, 13852)",10,[12810],2020_CE-D-W-1_bin.51.purify_k141_559586,2020_CE-D-W-1_bin.51.purify_k141_559586_1873-2676,2020_CE-D-W-1_bin.51.purify_k141_559586_5(Fam_13852 [★Target]) --> 2020_CE-D-W-1_bin.51.purify_k141_559586_6(Fam_12810 [★Target])
"(2319, 2407)",9,[2319],2020_CN-B-W-1_bin.98.purify_k141_925503,2020_CN-B-W-1_bin.98.purify_k141_925503_6211-9426,2020_CN-B-W-1_bin.98.purify_k141_925503_8(Fam_2319 [★Target]) --> 2020_CN-B-W-1_bin.98.purify_k141_925503_9(Fam_2407 [★Target])
"(2319, 2407)",9,[2319],2020_CN-DB-w-2_bin.108.purify_k141_81063,2020_CN-DB-w-2_bin.108.purify_k141_81063_4408-7623,2020_CN-DB-w-2_bin.108.purify_k141_81063_5(Fam_2319 [★Target]) --> 2020_CN-DB-w-2_bin.108.purify_k141_81063_6(Fam_2407 [★Target])
"(2319, 2407)",9,[2319],2020_CN-D-w-2_bin.34.purify_k141_802999,2020_CN-D-w-2_bin.34.purify_k141_802999_4882-8097,2020_CN-D-w-2_bin.34.purify_k141_802999_6(Fam_2319 [★Target]) --> 2020_CN-D-w-2_bin.34.purify_k141_802999_7(Fam_2407 [★Target])
"(2319, 2407)",9,[2319],2020_CN-N-W-1_bin.163.purify_k141_1445462,2020_CN-N-W-1_bin.163.purify_k141_1445462_3781-6345,2020_CN-N-W-1_bin.163.purify_k141_1445462_8(Fam_2407 [★Target]) --> 2020_CN-N-W-1_bin.163.purify_k141_1445462_9(Fam_2319 [★Target])
"(2319, 2407)",9,[2319],2020_CN-N-W-2-4.9m_bin.151.purify_k141_176072,2020_CN-N-W-2-4.9m_bin.151.purify_k141_176072_6889-10104,2020_CN-N-W-2-4.9m_bin.151.purify_k141_176072_9(Fam_2319 [★Target]) --> 2020_CN-N-W-2-4.9m_bin.151.purify_k141_176072_10(Fam_2407 [★Target])
"(671, 6191)",9,[671],2019_bqzb-4_bin.63.purify_k141_94795,2019_bqzb-4_bin.63.purify_k141_94795_17356-21866,2019_bqzb-4_bin.63.purify_k141_94795_20(Fam_6191 [★Target]) --> 2019_bqzb-4_bin.63.purify_k141_94795_22(Fam_671 [★Target])
"(671, 6191)",9,[671],2020_BGBMC-20W-2-1_bin.38.purify_k141_463290,2020_BGBMC-20W-2-1_bin.38.purify_k141_463290_17147-21657,2020_BGBMC-20W-2-1_bin.38.purify_k141_463290_20(Fam_6191 [★Target]) --> 2020_BGBMC-20W-2-1_bin.38.purify_k141_463290_22(Fam_671 [★Target])
"(671, 6191)",9,[671],2020_CE-B-W-1_bin.63.purify_k141_305419,2020_CE-B-W-1_bin.63.purify_k141_305419_11940-16450,2020_CE-B-W-1_bin.63.purify_k141_305419_12(Fam_6191 [★Target]) --> 2020_CE-B-W-1_bin.63.purify_k141_305419_14(Fam_671 [★Target])
"(671, 6191)",9,[671],2020_CE-N-W-1_bin.169.purify_k141_309092,2020_CE-N-W-1_bin.169.purify_k141_309092_1075-5585,2020_CE-N-W-1_bin.169.purify_k141_309092_3(Fam_6191 [★Target]) --> 2020_CE-N-W-1_bin.169.purify_k141_309092_5(Fam_671 [★Target])
"(671, 6191)",9,[671],2021-JSW-W1_bin.104.purify_k141_505619,2021-JSW-W1_bin.104.purify_k141_505619_77-4587,2021-JSW-W1_bin.104.purify_k141_505619_2(Fam_6191 [★Target]) --> 2021-JSW-W1_bin.104.purify_k141_505619_3(Fam_6525) --> 2021-JSW-W1_bin.104.purify_k141_505619_4(Fam_671 [★Target])
"(12353, 13588)",9,[13588],2020_CN-DB-w-2_bin.144.purify_k141_351677,2020_CN-DB-w-2_bin.144.purify_k141_351677_1097-1743,2020_CN-DB-w-2_bin.144.purify_k141_351677_3(Fam_13588 [★Target]) --> 2020_CN-DB-w-2_bin.144.purify_k141_351677_4(Fam_12353 [★Target])
"(12353, 13588)",9,[13588],2020_CN-D-w-1_bin.11.purify_k141_490649,2020_CN-D-w-1_bin.11.purify_k141_490649_14765-15411,2020_CN-D-w-1_bin.11.purify_k141_490649_14(Fam_12353 [★Target]) --> 2020_CN-D-w-1_bin.11.purify_k141_490649_15(Fam_13588 [★Target])
"(12353, 13588)",9,[13588],2020_CN-N-W-1_bin.85.purify_k141_994717,2020_CN-N-W-1_bin.85.purify_k141_994717_14970-15616,2020_CN-N-W-1_bin.85.purify_k141_994717_15(Fam_12353 [★Target]) --> 2020_CN-N-W-1_bin.85.purify_k141_994717_16(Fam_13588 [★Target])
"(12353, 13588)",9,[13588],2020_CN-N-W-2-0m_bin.5.purify_k141_573598,2020_CN-N-W-2-0m_bin.5.purify_k141_573598_3249-3895,2020_CN-N-W-2-0m_bin.5.purify_k141_573598_5(Fam_13588 [★Target]) --> 2020_CN-N-W-2-0m_bin.5.purify_k141_573598_6(Fam_12353 [★Target])
"(12353, 13588)",9,[13588],2020_CN-N-W-2-4.9m_bin.71.purify_k141_1425381,2020_CN-N-W-2-4.9m_bin.71.purify_k141_1425381_2692-3338,2020_CN-N-W-2-4.9m_bin.71.purify_k141_1425381_4(Fam_13588 [★Target]) --> 2020_CN-N-W-2-4.9m_bin.71.purify_k141_1425381_5(Fam_12353 [★Target])
"(8986, 13876)",9,[8986],2020_BGBMC-20W-1-5m-1_bin.16.purify_k141_65105,2020_BGBMC-20W-1-5m-1_bin.16.purify_k141_65105_2989-3905,2020_BGBMC-20W-1-5m-1_bin.16.purify_k141_65105_4(Fam_8986 [★Target]) --> 2020_BGBMC-20W-1-5m-1_bin.16.purify_k141_65105_5(Fam_13876 [★Target])
"(8986, 13876)",9,[8986],2020_JSW-W1_bin.36.purify_k141_1666640,2020_JSW-W1_bin.36.purify_k141_1666640_4528-5444,2020_JSW-W1_bin.36.purify_k141_1666640_7(Fam_8986 [★Target]) --> 2020_JSW-W1_bin.36.purify_k141_1666640_8(Fam_13876 [★Target])
"(8986, 13876)",9,[8986],2020_NMC-W-8-0m-1_bin.48.purify_k141_913297,2020_NMC-W-8-0m-1_bin.48.purify_k141_913297_1986-2809,2020_NMC-W-8-0m-1_bin.48.purify_k141_913297_3(Fam_13876 [★Target]) --> 2020_NMC-W-8-0m-1_bin.48.purify_k141_913297_4(Fam_8986 [★Target])
"(8986, 13876)",9,[8986],2020_NMC-W-8-35m-1_bin.129.purify_k141_507920,2020_NMC-W-8-35m-1_bin.129.purify_k141_507920_1-1455,2020_NMC-W-8-35m-1_bin.129.purify_k141_507920_1(Fam_10610) --> 2020_NMC-W-8-35m-1_bin.129.purify_k141_507920_2(Fam_8986 [★Target]) --> 2020_NMC-W-8-35m-1_bin.129.purify_k141_507920_3(Fam_13876 [★Target])
"(8986, 13876)",9,[8986],2020_QHH6-W1_bin.86.purify_k141_1094761,2020_QHH6-W1_bin.86.purify_k141_1094761_1471-2387,2020_QHH6-W1_bin.86.purify_k141_1094761_3(Fam_13876 [★Target]) --> 2020_QHH6-W1_bin.86.purify_k141_1094761_4(Fam_8986 [★Target])
"(2570, 7958)",9,[7958],2020_CE-20W-3-1_bin.117.purify_k141_592093,2020_CE-20W-3-1_bin.117.purify_k141_592093_12799-14128,2020_CE-20W-3-1_bin.117.purify_k141_592093_9(Fam_7958 [★Target]) --> 2020_CE-20W-3-1_bin.117.purify_k141_592093_10(Fam_2570 [★Target])
"(2570, 7958)",9,[7958],2020_GHH17-W1_bin.99.purify_k141_1035174,2020_GHH17-W1_bin.99.purify_k141_1035174_7776-9339,2020_GHH17-W1_bin.99.purify_k141_1035174_6(Fam_7958 [★Target]) --> 2020_GHH17-W1_bin.99.purify_k141_1035174_7(Fam_2570 [★Target])
"(2570, 7958)",9,[7958],2020_QHH19-W1_bin.35.purify_k141_731246,2020_QHH19-W1_bin.35.purify_k141_731246_7763-9809,2020_QHH19-W1_bin.35.purify_k141_731246_6(Fam_7958 [★Target]) --> 2020_QHH19-W1_bin.35.purify_k141_731246_7(Fam_2570 [★Target])
"(2570, 7958)",9,[7958],2020_TMRSD2-W1_bin.156.purify_k141_510238,2020_TMRSD2-W1_bin.156.purify_k141_510238_109-2325,2020_TMRSD2-W1_bin.156.purify_k141_510238_1(Fam_7958 [★Target]) --> 2020_TMRSD2-W1_bin.156.purify_k141_510238_2(Fam_2570 [★Target])
"(2570, 7958)",9,[7958],2021-QHH-W11_bin.63.purify_k141_295420,2021-QHH-W11_bin.63.purify_k141_295420_7731-9294,2021-QHH-W11_bin.63.purify_k141_295420_5(Fam_7958 [★Target]) --> 2021-QHH-W11_bin.63.purify_k141_295420_6(Fam_2570 [★Target])
"(7857, 13418)",8,[7857],2020_GMZ11-W1_bin.177.purify_k141_342574,2020_GMZ11-W1_bin.177.purify_k141_342574_6207-7588,2020_GMZ11-W1_bin.177.purify_k141_342574_6(Fam_13418 [★Target]) --> 2020_GMZ11-W1_bin.177.purify_k141_342574_7(Fam_7857 [★Target])
"(7857, 13418)",8,[7857],2020_GMZ13-W1_bin.74.purify_k141_467569,2020_GMZ13-W1_bin.74.purify_k141_467569_15000-16479,2020_GMZ13-W1_bin.74.purify_k141_467569_16(Fam_13418 [★Target]) --> 2020_GMZ13-W1_bin.74.purify_k141_467569_17(Fam_7857 [★Target])
"(7857, 13418)",8,[7857],2020_JC-20W-1-23m-1_bin.53.purify_k141_1548831,2020_JC-20W-1-23m-1_bin.53.purify_k141_1548831_1213-2692,2020_JC-20W-1-23m-1_bin.53.purify_k141_1548831_3(Fam_13418 [★Target]) --> 2020_JC-20W-1-23m-1_bin.53.purify_k141_1548831_4(Fam_7857 [★Target])
"(7857, 13418)",8,[7857],2021-BQZBHK-W1_bin.80.purify_k127_64156,2021-BQZBHK-W1_bin.80.purify_k127_64156_8342-9821,2021-BQZBHK-W1_bin.80.purify_k127_64156_8(Fam_7857 [★Target]) --> 2021-BQZBHK-W1_bin.80.purify_k127_64156_9(Fam_13418 [★Target])
"(7857, 13418)",8,[7857],2021-BQZBHK-W2_bin.60.purify_k127_656075,2021-BQZBHK-W2_bin.60.purify_k127_656075_8469-9948,2021-BQZBHK-W2_bin.60.purify_k127_656075_8(Fam_7857 [★Target]) --> 2021-BQZBHK-W2_bin.60.purify_k127_656075_9(Fam_13418 [★Target])
"(5780, 8378)",8,[8378],2020_CE-20W-3-1_bin.199.purify_k141_1310399,2020_CE-20W-3-1_bin.199.purify_k141_1310399_131-1939,2020_CE-20W-3-1_bin.199.purify_k141_1310399_1(Fam_8378 [★Target]) --> 2020_CE-20W-3-1_bin.199.purify_k141_1310399_2(Fam_5780 [★Target])
"(5780, 8378)",8,[8378],2020_CE-N-W-2_bin.33.purify_k141_761029,2020_CE-N-W-2_bin.33.purify_k141_761029_13608-17080,2020_CE-N-W-2_bin.33.purify_k141_761029_12(Fam_8378 [★Target]) --> 2020_CE-N-W-2_bin.33.purify_k141_761029_13(Fam_5780 [★Target]) --> 2020_CE-N-W-2_bin.33.purify_k141_761029_14(Fam_2348)
"(5780, 8378)",8,[8378],2020_QHH10-W1_bin.125.purify_k141_937696,2020_QHH10-W1_bin.125.purify_k141_937696_131-1939,2020_QHH10-W1_bin.125.purify_k141_937696_1(Fam_8378 [★Target]) --> 2020_QHH10-W1_bin.125.purify_k141_937696_2(Fam_5780 [★Target])
"(5780, 8378)",8,[8378],2020_QHH19-W1_bin.94.purify_k141_844196,2020_QHH19-W1_bin.94.purify_k141_844196_561-2369,2020_QHH19-W1_bin.94.purify_k141_844196_1(Fam_8378 [★Target]) --> 2020_QHH19-W1_bin.94.purify_k141_844196_2(Fam_5780 [★Target])
"(5780, 8378)",8,[8378],2020_QHH2-W1_bin.35.purify_k141_524596,2020_QHH2-W1_bin.35.purify_k141_524596_131-1939,2020_QHH2-W1_bin.35.purify_k141_524596_1(Fam_8378 [★Target]) --> 2020_QHH2-W1_bin.35.purify_k141_524596_2(Fam_5780 [★Target])
"(8078, 9578)",8,[9578],2020_CN-N-W-2-0m_bin.113.purify_k141_174430,2020_CN-N-W-2-0m_bin.113.purify_k141_174430_399-1775,2020_CN-N-W-2-0m_bin.113.purify_k141_174430_2(Fam_9578 [★Target]) --> 2020_CN-N-W-2-0m_bin.113.purify_k141_174430_3(Fam_8078 [★Target])
"(8078, 9578)",8,[9578],2020_CN-N-W-2-4.9m_bin.81.purify_k141_1133301,2020_CN-N-W-2-4.9m_bin.81.purify_k141_1133301_1377-2753,2020_CN-N-W-2-4.9m_bin.81.purify_k141_1133301_3(Fam_9578 [★Target]) --> 2020_CN-N-W-2-4.9m_bin.81.purify_k141_1133301_4(Fam_8078 [★Target])
"(8078, 9578)",8,[9578],2020_NMC-W-6-1_bin.8.purify_k141_485318,2020_NMC-W-6-1_bin.8.purify_k141_485318_12691-14066,2020_NMC-W-6-1_bin.8.purify_k141_485318_14(Fam_8078 [★Target]) --> 2020_NMC-W-6-1_bin.8.purify_k141_485318_15(Fam_9578 [★Target])
"(8078, 9578)",8,[9578],2020_YZYC-20W-1-0m-1_bin.103.purify_k141_392007,2020_YZYC-20W-1-0m-1_bin.103.purify_k141_392007_4617-5992,2020_YZYC-20W-1-0m-1_bin.103.purify_k141_392007_5(Fam_9578 [★Target]) --> 2020_YZYC-20W-1-0m-1_bin.103.purify_k141_392007_6(Fam_8078 [★Target])
"(8078, 9578)",8,[9578],2021-CE-W3_bin.79.purify_k127_1396935,2021-CE-W3_bin.79.purify_k127_1396935_1948-3332,2021-CE-W3_bin.79.purify_k127_1396935_3(Fam_8078 [★Target]) --> 2021-CE-W3_bin.79.purify_k127_1396935_4(Fam_9578 [★Target])
"(2948, 9683)",8,[2948],2020_CBL-w2_bin.46.purify_k141_91176,2020_CBL-w2_bin.46.purify_k141_91176_2518-4521,2020_CBL-w2_bin.46.purify_k141_91176_4(Fam_9683 [★Target]) --> 2020_CBL-w2_bin.46.purify_k141_91176_5(Fam_2948 [★Target])
"(2948, 9683)",8,[2948],2020_CN-N-W-2-4.9m_bin.145.purify_k141_34561,2020_CN-N-W-2-4.9m_bin.145.purify_k141_34561_162954-164957,2020_CN-N-W-2-4.9m_bin.145.purify_k141_34561_153(Fam_2948 [★Target]) --> 2020_CN-N-W-2-4.9m_bin.145.purify_k141_34561_154(Fam_9683 [★Target])
"(2948, 9683)",8,[2948],2020_CRC-20W-2-1_bin.105.purify_k141_425064,2020_CRC-20W-2-1_bin.105.purify_k141_425064_169744-171747,2020_CRC-20W-2-1_bin.105.purify_k141_425064_158(Fam_2948 [★Target]) --> 2020_CRC-20W-2-1_bin.105.purify_k141_425064_159(Fam_9683 [★Target])
"(2948, 9683)",8,[2948],2020_JNYC-20W-1-0m-1_bin.15.purify_k141_54076,2020_JNYC-20W-1-0m-1_bin.15.purify_k141_54076_169793-171796,2020_JNYC-20W-1-0m-1_bin.15.purify_k141_54076_158(Fam_2948 [★Target]) --> 2020_JNYC-20W-1-0m-1_bin.15.purify_k141_54076_159(Fam_9683 [★Target])
"(2948, 9683)",8,[2948],2020_JNYC-20W-1-100m-1_bin.84.purify_k141_1253072,2020_JNYC-20W-1-100m-1_bin.84.purify_k141_1253072_163078-165081,2020_JNYC-20W-1-100m-1_bin.84.purify_k141_1253072_153(Fam_2948 [★Target]) --> 2020_JNYC-20W-1-100m-1_bin.84.purify_k141_1253072_154(Fam_9683 [★Target])
"(8852, 13911)",8,[13911],2020_QHH10-W1_bin.93.purify_k141_1637463,2020_QHH10-W1_bin.93.purify_k141_1637463_3409-4459,2020_QHH10-W1_bin.93.purify_k141_1637463_4(Fam_8852 [★Target]) --> 2020_QHH10-W1_bin.93.purify_k141_1637463_5(Fam_13911 [★Target])
"(8852, 13911)",8,[13911],2020_QHH1-W1_bin.22.purify_k141_251531,2020_QHH1-W1_bin.22.purify_k141_251531_3769-4819,2020_QHH1-W1_bin.22.purify_k141_251531_4(Fam_8852 [★Target]) --> 2020_QHH1-W1_bin.22.purify_k141_251531_5(Fam_13911 [★Target])
"(8852, 13911)",8,[13911],2020_QHH4-W1_bin.50.purify_k141_470492,2020_QHH4-W1_bin.50.purify_k141_470492_3575-4625,2020_QHH4-W1_bin.50.purify_k141_470492_4(Fam_8852 [★Target]) --> 2020_QHH4-W1_bin.50.purify_k141_470492_5(Fam_13911 [★Target])
"(8852, 13911)",8,[13911],2020_QHH9-W1_bin.38.purify_k141_8054,2020_QHH9-W1_bin.38.purify_k141_8054_6003-7053,2020_QHH9-W1_bin.38.purify_k141_8054_7(Fam_8852 [★Target]) --> 2020_QHH9-W1_bin.38.purify_k141_8054_8(Fam_13911 [★Target])
"(8852, 13911)",8,[13911],2021-HDW-W2_bin.130.purify_k141_956726,2021-HDW-W2_bin.130.purify_k141_956726_3575-4625,2021-HDW-W2_bin.130.purify_k141_956726_4(Fam_8852 [★Target]) --> 2021-HDW-W2_bin.130.purify_k141_956726_5(Fam_13911 [★Target])
