Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(1825, 10592)",6,"[1825, 10592]",BGBMC-20S-1-N1_bin.201.purify_k141_101817,BGBMC-20S-1-N1_bin.201.purify_k141_101817_9336-11358,BGBMC-20S-1-N1_bin.201.purify_k141_101817_10(Fam_1825 [★Target]) --> BGBMC-20S-1-N1_bin.201.purify_k141_101817_11(Fam_10592 [★Target])
"(1825, 10592)",6,"[1825, 10592]",YM-3-34.9m-N1_bin.213.purify_k141_42948,YM-3-34.9m-N1_bin.213.purify_k141_42948_9424-11446,YM-3-34.9m-N1_bin.213.purify_k141_42948_10(Fam_1825 [★Target]) --> YM-3-34.9m-N1_bin.213.purify_k141_42948_11(Fam_10592 [★Target])
"(1486, 4280)",6,[4280],202104TB-W70-N1_bin.22.purify_k141_1333303,202104TB-W70-N1_bin.22.purify_k141_1333303_3-2651,202104TB-W70-N1_bin.22.purify_k141_1333303_1(Fam_1486 [★Target]) --> 202104TB-W70-N1_bin.22.purify_k141_1333303_2(Fam_4280 [★Target])
"(1486, 4280)",6,[4280],CE-D-S-28.1m-N2_bin.98.purify_k141_877900,CE-D-S-28.1m-N2_bin.98.purify_k141_877900_328-2922,CE-D-S-28.1m-N2_bin.98.purify_k141_877900_2(Fam_4280 [★Target]) --> CE-D-S-28.1m-N2_bin.98.purify_k141_877900_3(Fam_1486 [★Target])
"(1486, 4280)",6,[4280],CN-2-4.9m-N1_bin.61.purify_k141_1925950,CN-2-4.9m-N1_bin.61.purify_k141_1925950_2-2308,CN-2-4.9m-N1_bin.61.purify_k141_1925950_1(Fam_1486 [★Target]) --> CN-2-4.9m-N1_bin.61.purify_k141_1925950_2(Fam_4280 [★Target])
"(1486, 4280)",6,[4280],NMC-S-7-N1_bin.133.purify_k141_2187544,NMC-S-7-N1_bin.133.purify_k141_2187544_2858-5792,NMC-S-7-N1_bin.133.purify_k141_2187544_3(Fam_4280 [★Target]) --> NMC-S-7-N1_bin.133.purify_k141_2187544_4(Fam_1486 [★Target])
"(1486, 4280)",6,[4280],NMC-S-8-N1_bin.74.purify_k141_840132,NMC-S-8-N1_bin.74.purify_k141_840132_1-2137,NMC-S-8-N1_bin.74.purify_k141_840132_1(Fam_1486 [★Target]) --> NMC-S-8-N1_bin.74.purify_k141_840132_2(Fam_4280 [★Target])
"(3101, 3588)",6,[3588],202104TB-W37-N1_bin.152.purify_k141_1710874,202104TB-W37-N1_bin.152.purify_k141_1710874_2718-5158,202104TB-W37-N1_bin.152.purify_k141_1710874_5(Fam_3588 [★Target]) --> 202104TB-W37-N1_bin.152.purify_k141_1710874_6(Fam_3101 [★Target])
"(3101, 3588)",6,[3588],202104TB-W69-N1_bin.37.purify_k141_1360543,202104TB-W69-N1_bin.37.purify_k141_1360543_692-3120,202104TB-W69-N1_bin.37.purify_k141_1360543_3(Fam_3588 [★Target]) --> 202104TB-W69-N1_bin.37.purify_k141_1360543_4(Fam_3101 [★Target])
"(3101, 3588)",6,[3588],202104TB-W70-N1_bin.179.purify_k141_543358,202104TB-W70-N1_bin.179.purify_k141_543358_753-3181,202104TB-W70-N1_bin.179.purify_k141_543358_3(Fam_3588 [★Target]) --> 202104TB-W70-N1_bin.179.purify_k141_543358_4(Fam_3101 [★Target])
"(3101, 3588)",6,[3588],CE-20S-1-N1_bin.58.purify_k141_1596049,CE-20S-1-N1_bin.58.purify_k141_1596049_10799-13227,CE-20S-1-N1_bin.58.purify_k141_1596049_12(Fam_3588 [★Target]) --> CE-20S-1-N1_bin.58.purify_k141_1596049_13(Fam_3101 [★Target])
"(3101, 3588)",6,[3588],ZJ-S-05.4m-N1_bin.171.purify_k141_2363559,ZJ-S-05.4m-N1_bin.171.purify_k141_2363559_2662-5102,ZJ-S-05.4m-N1_bin.171.purify_k141_2363559_5(Fam_3588 [★Target]) --> ZJ-S-05.4m-N1_bin.171.purify_k141_2363559_6(Fam_3101 [★Target])
"(2323, 6281)",6,[6281],202104TB-W37-N1_bin.136.purify_k141_1543877,202104TB-W37-N1_bin.136.purify_k141_1543877_183-2562,202104TB-W37-N1_bin.136.purify_k141_1543877_2(Fam_2323 [★Target]) --> 202104TB-W37-N1_bin.136.purify_k141_1543877_3(Fam_6281 [★Target])
"(2323, 6281)",6,[6281],202106QH-W37-N1_bin.16.purify_k141_216007,202106QH-W37-N1_bin.16.purify_k141_216007_705-3073,202106QH-W37-N1_bin.16.purify_k141_216007_2(Fam_2323 [★Target]) --> 202106QH-W37-N1_bin.16.purify_k141_216007_3(Fam_6281 [★Target])
"(2323, 6281)",6,[6281],GH-N1_bin.198.purify_k141_1185150,GH-N1_bin.198.purify_k141_1185150_308-2610,GH-N1_bin.198.purify_k141_1185150_2(Fam_6281 [★Target]) --> GH-N1_bin.198.purify_k141_1185150_3(Fam_2323 [★Target])
"(2323, 6281)",6,[6281],JC-20S-1-N1_bin.145.purify_k141_593420,JC-20S-1-N1_bin.145.purify_k141_593420_273-2620,JC-20S-1-N1_bin.145.purify_k141_593420_2(Fam_2323 [★Target]) --> JC-20S-1-N1_bin.145.purify_k141_593420_3(Fam_6281 [★Target])
"(2323, 6281)",6,[6281],JC-20S-2-N1_bin.27.purify_k141_562758,JC-20S-2-N1_bin.27.purify_k141_562758_1-2234,JC-20S-2-N1_bin.27.purify_k141_562758_1(Fam_6281 [★Target]) --> JC-20S-2-N1_bin.27.purify_k141_562758_2(Fam_2323 [★Target])
"(674, 739)",6,[739],202104TB-W24-N1_bin.57.purify_k141_1287445,202104TB-W24-N1_bin.57.purify_k141_1287445_1-2903,202104TB-W24-N1_bin.57.purify_k141_1287445_1(Fam_739 [★Target]) --> 202104TB-W24-N1_bin.57.purify_k141_1287445_2(Fam_674 [★Target])
"(674, 739)",6,[739],202104TB-W34-N1_bin.162.purify_k141_2179616,202104TB-W34-N1_bin.162.purify_k141_2179616_4423-8828,202104TB-W34-N1_bin.162.purify_k141_2179616_5(Fam_674 [★Target]) --> 202104TB-W34-N1_bin.162.purify_k141_2179616_6(Fam_739 [★Target])
"(674, 739)",6,[739],202104TB-W71-N1_bin.140.purify_k141_1609423,202104TB-W71-N1_bin.140.purify_k141_1609423_3-2997,202104TB-W71-N1_bin.140.purify_k141_1609423_1(Fam_739 [★Target]) --> 202104TB-W71-N1_bin.140.purify_k141_1609423_2(Fam_674 [★Target])
"(674, 739)",6,[739],CE-20S-2-N1_bin.51.purify_k141_1236108,CE-20S-2-N1_bin.51.purify_k141_1236108_685-5537,CE-20S-2-N1_bin.51.purify_k141_1236108_3(Fam_739 [★Target]) --> CE-20S-2-N1_bin.51.purify_k141_1236108_4(Fam_674 [★Target])
"(674, 739)",6,[739],JC-20S-2-N1_bin.24.purify_k141_756751,JC-20S-2-N1_bin.24.purify_k141_756751_1-2368,JC-20S-2-N1_bin.24.purify_k141_756751_1(Fam_739 [★Target]) --> JC-20S-2-N1_bin.24.purify_k141_756751_2(Fam_674 [★Target])
"(6224, 8141)",6,[8141],BMC20S-2-N1_bin.53.purify_k141_976562,BMC20S-2-N1_bin.53.purify_k141_976562_86649-88011,BMC20S-2-N1_bin.53.purify_k141_976562_88(Fam_8141 [★Target]) --> BMC20S-2-N1_bin.53.purify_k141_976562_89(Fam_6224 [★Target])
"(6224, 8141)",6,[8141],BMC20S-N1-N1_bin.274.purify_k141_190345,BMC20S-N1-N1_bin.274.purify_k141_190345_4036-5428,BMC20S-N1-N1_bin.274.purify_k141_190345_6(Fam_8141 [★Target]) --> BMC20S-N1-N1_bin.274.purify_k141_190345_7(Fam_6224 [★Target])
"(6224, 8141)",6,[8141],JC-20S-1-N1_bin.69.purify_k141_1761104,JC-20S-1-N1_bin.69.purify_k141_1761104_1707-3097,JC-20S-1-N1_bin.69.purify_k141_1761104_4(Fam_8141 [★Target]) --> JC-20S-1-N1_bin.69.purify_k141_1761104_5(Fam_6224 [★Target])
"(6224, 8141)",6,[8141],JC-20S-2-N1_bin.139.purify_k141_281823,JC-20S-2-N1_bin.139.purify_k141_281823_1035-2493,JC-20S-2-N1_bin.139.purify_k141_281823_2(Fam_8141 [★Target]) --> JC-20S-2-N1_bin.139.purify_k141_281823_3(Fam_6224 [★Target])
"(6224, 8141)",6,[8141],QHH6-N1_bin.99.purify_k141_2230328,QHH6-N1_bin.99.purify_k141_2230328_85-1489,QHH6-N1_bin.99.purify_k141_2230328_1(Fam_6224 [★Target]) --> QHH6-N1_bin.99.purify_k141_2230328_2(Fam_8141 [★Target])
"(4840, 8928)",6,[4840],202104TB-W37-N1_bin.10.purify_k141_172370,202104TB-W37-N1_bin.10.purify_k141_172370_17836-21276,202104TB-W37-N1_bin.10.purify_k141_172370_18(Fam_8928 [★Target]) --> 202104TB-W37-N1_bin.10.purify_k141_172370_19(Fam_4840 [★Target]) --> 202104TB-W37-N1_bin.10.purify_k141_172370_21(Fam_2461)
"(4840, 8928)",6,[4840],202104TB-W40-N1_bin.64.purify_k141_1337721,202104TB-W40-N1_bin.64.purify_k141_1337721_15863-17359,202104TB-W40-N1_bin.64.purify_k141_1337721_17(Fam_8928 [★Target]) --> 202104TB-W40-N1_bin.64.purify_k141_1337721_18(Fam_4840 [★Target])
"(4840, 8928)",6,[4840],BGBMC-20S-2-N1_bin.40.purify_k141_299793,BGBMC-20S-2-N1_bin.40.purify_k141_299793_1784-3274,BGBMC-20S-2-N1_bin.40.purify_k141_299793_4(Fam_8928 [★Target]) --> BGBMC-20S-2-N1_bin.40.purify_k141_299793_5(Fam_4840 [★Target])
"(4840, 8928)",6,[4840],BGBMC-20S-3-N1_bin.104.purify_k141_2268234,BGBMC-20S-3-N1_bin.104.purify_k141_2268234_4705-6201,BGBMC-20S-3-N1_bin.104.purify_k141_2268234_4(Fam_4840 [★Target]) --> BGBMC-20S-3-N1_bin.104.purify_k141_2268234_5(Fam_8928 [★Target])
"(4840, 8928)",6,[4840],SLC-S-N1_bin.143.purify_k141_959105,SLC-S-N1_bin.143.purify_k141_959105_1005-2646,SLC-S-N1_bin.143.purify_k141_959105_2(Fam_8928 [★Target]) --> SLC-S-N1_bin.143.purify_k141_959105_3(Fam_4840 [★Target])
"(9367, 9566)",6,[9566],202104TB-W70-N1_bin.198.purify_k141_395166,202104TB-W70-N1_bin.198.purify_k141_395166_2434-3473,202104TB-W70-N1_bin.198.purify_k141_395166_2(Fam_9566 [★Target]) --> 202104TB-W70-N1_bin.198.purify_k141_395166_3(Fam_9367 [★Target])
"(9367, 9566)",6,[9566],CE-20S-1-N1_bin.81.purify_k141_220293,CE-20S-1-N1_bin.81.purify_k141_220293_6675-7714,CE-20S-1-N1_bin.81.purify_k141_220293_5(Fam_9367 [★Target]) --> CE-20S-1-N1_bin.81.purify_k141_220293_6(Fam_9566 [★Target])
"(9367, 9566)",6,[9566],CE-20S-2-N1_bin.67.purify_k141_720131,CE-20S-2-N1_bin.67.purify_k141_720131_7292-8331,CE-20S-2-N1_bin.67.purify_k141_720131_6(Fam_9367 [★Target]) --> CE-20S-2-N1_bin.67.purify_k141_720131_7(Fam_9566 [★Target])
"(9367, 9566)",6,[9566],YM-S-27.0m-N1_bin.152.purify_k141_1600402,YM-S-27.0m-N1_bin.152.purify_k141_1600402_667-1706,YM-S-27.0m-N1_bin.152.purify_k141_1600402_3(Fam_9367 [★Target]) --> YM-S-27.0m-N1_bin.152.purify_k141_1600402_4(Fam_9566 [★Target])
"(9367, 9566)",6,[9566],ZJ-S-2-N2_bin.167.purify_k141_2570841,ZJ-S-2-N2_bin.167.purify_k141_2570841_1174-2213,ZJ-S-2-N2_bin.167.purify_k141_2570841_3(Fam_9367 [★Target]) --> ZJ-S-2-N2_bin.167.purify_k141_2570841_4(Fam_9566 [★Target])
"(4619, 5525)",6,[5525],202104TB-W60-N1_bin.84.purify_k141_60398,202104TB-W60-N1_bin.84.purify_k141_60398_2233-4141,202104TB-W60-N1_bin.84.purify_k141_60398_4(Fam_5525 [★Target]) --> 202104TB-W60-N1_bin.84.purify_k141_60398_5(Fam_4619 [★Target])
"(4619, 5525)",6,[5525],NMC-S-4-N1_bin.6.purify_k141_519912,NMC-S-4-N1_bin.6.purify_k141_519912_1582-3463,NMC-S-4-N1_bin.6.purify_k141_519912_3(Fam_5525 [★Target]) --> NMC-S-4-N1_bin.6.purify_k141_519912_4(Fam_4619 [★Target])
"(4619, 5525)",6,[5525],NMC-S-5-N1_bin.180.purify_k141_323395,NMC-S-5-N1_bin.180.purify_k141_323395_1426-3307,NMC-S-5-N1_bin.180.purify_k141_323395_3(Fam_5525 [★Target]) --> NMC-S-5-N1_bin.180.purify_k141_323395_4(Fam_4619 [★Target])
"(4619, 5525)",6,[5525],NMC-S-7-N1_bin.171.purify_k141_1780503,NMC-S-7-N1_bin.171.purify_k141_1780503_1426-3307,NMC-S-7-N1_bin.171.purify_k141_1780503_3(Fam_5525 [★Target]) --> NMC-S-7-N1_bin.171.purify_k141_1780503_4(Fam_4619 [★Target])
"(4619, 5525)",6,[5525],YM-3-34.9m-N1_bin.208.purify_k141_477006,YM-3-34.9m-N1_bin.208.purify_k141_477006_865-2670,YM-3-34.9m-N1_bin.208.purify_k141_477006_4(Fam_4619 [★Target]) --> YM-3-34.9m-N1_bin.208.purify_k141_477006_5(Fam_5525 [★Target])
"(4457, 6154)",6,[4457],202104TB-W71-N1_bin.141.purify_k141_487719,202104TB-W71-N1_bin.141.purify_k141_487719_305-2159,202104TB-W71-N1_bin.141.purify_k141_487719_2(Fam_4457 [★Target]) --> 202104TB-W71-N1_bin.141.purify_k141_487719_3(Fam_6154 [★Target])
"(4457, 6154)",6,[4457],BGBMC-20S-3-N1_bin.59.purify_k141_643454,BGBMC-20S-3-N1_bin.59.purify_k141_643454_1058-2912,BGBMC-20S-3-N1_bin.59.purify_k141_643454_2(Fam_4457 [★Target]) --> BGBMC-20S-3-N1_bin.59.purify_k141_643454_3(Fam_6154 [★Target])
"(4457, 6154)",6,[4457],CE-20S-3-N1_bin.102.purify_k141_42274,CE-20S-3-N1_bin.102.purify_k141_42274_1087-2941,CE-20S-3-N1_bin.102.purify_k141_42274_2(Fam_4457 [★Target]) --> CE-20S-3-N1_bin.102.purify_k141_42274_3(Fam_6154 [★Target])
"(4457, 6154)",6,[4457],CE-D-S-N1_bin.103.purify_k141_1605607,CE-D-S-N1_bin.103.purify_k141_1605607_1087-2941,CE-D-S-N1_bin.103.purify_k141_1605607_2(Fam_4457 [★Target]) --> CE-D-S-N1_bin.103.purify_k141_1605607_3(Fam_6154 [★Target])
"(4457, 6154)",6,[4457],NRPC-20S-1-N1_bin.163.purify_k141_254593,NRPC-20S-1-N1_bin.163.purify_k141_254593_3092-4946,NRPC-20S-1-N1_bin.163.purify_k141_254593_5(Fam_6154 [★Target]) --> NRPC-20S-1-N1_bin.163.purify_k141_254593_6(Fam_4457 [★Target])
"(5544, 5769)",6,[5769],CBL-5-N1_bin.24.purify_k141_827260,CBL-5-N1_bin.24.purify_k141_827260_981-2793,CBL-5-N1_bin.24.purify_k141_827260_2(Fam_5769 [★Target]) --> CBL-5-N1_bin.24.purify_k141_827260_3(Fam_5544 [★Target])
"(5544, 5769)",6,[5769],GMZ12-N1_bin.9.purify_k141_154063,GMZ12-N1_bin.9.purify_k141_154063_127-2161,GMZ12-N1_bin.9.purify_k141_154063_1(Fam_5544 [★Target]) --> GMZ12-N1_bin.9.purify_k141_154063_2(Fam_5769 [★Target])
"(5544, 5769)",6,[5769],NMC-S-4-N1_bin.10.purify_k141_568971,NMC-S-4-N1_bin.10.purify_k141_568971_1-1887,NMC-S-4-N1_bin.10.purify_k141_568971_1(Fam_5544 [★Target]) --> NMC-S-4-N1_bin.10.purify_k141_568971_2(Fam_5769 [★Target])
"(5544, 5769)",6,[5769],NMC-S-8-N1_bin.70.purify_k141_919149,NMC-S-8-N1_bin.70.purify_k141_919149_700-2614,NMC-S-8-N1_bin.70.purify_k141_919149_2(Fam_5544 [★Target]) --> NMC-S-8-N1_bin.70.purify_k141_919149_3(Fam_5769 [★Target])
"(5544, 5769)",6,[5769],QJH-N1_bin.14.purify_k141_1488970,QJH-N1_bin.14.purify_k141_1488970_2284-4314,QJH-N1_bin.14.purify_k141_1488970_4(Fam_5769 [★Target]) --> QJH-N1_bin.14.purify_k141_1488970_6(Fam_5544 [★Target])
"(4437, 5779)",5,[4437],202104TB-W25-N1_bin.123.purify_k141_117981,202104TB-W25-N1_bin.123.purify_k141_117981_1451-3347,202104TB-W25-N1_bin.123.purify_k141_117981_3(Fam_5779 [★Target]) --> 202104TB-W25-N1_bin.123.purify_k141_117981_4(Fam_4437 [★Target])
"(4437, 5779)",5,[4437],202104TB-W29-N1_bin.83.purify_k141_1770317,202104TB-W29-N1_bin.83.purify_k141_1770317_3697-5593,202104TB-W29-N1_bin.83.purify_k141_1770317_5(Fam_5779 [★Target]) --> 202104TB-W29-N1_bin.83.purify_k141_1770317_6(Fam_4437 [★Target])
"(4437, 5779)",5,[4437],202104TB-W34-N1_bin.49.purify_k141_387556,202104TB-W34-N1_bin.49.purify_k141_387556_714-2610,202104TB-W34-N1_bin.49.purify_k141_387556_2(Fam_4437 [★Target]) --> 202104TB-W34-N1_bin.49.purify_k141_387556_3(Fam_5779 [★Target])
"(4437, 5779)",5,[4437],NRPC-20S-2-N1_bin.44.purify_k141_675242,NRPC-20S-2-N1_bin.44.purify_k141_675242_375-2271,NRPC-20S-2-N1_bin.44.purify_k141_675242_2(Fam_5779 [★Target]) --> NRPC-20S-2-N1_bin.44.purify_k141_675242_3(Fam_4437 [★Target])
"(4437, 5779)",5,[4437],ZJ-S-05.4m-N1_bin.170.purify_k141_955811,ZJ-S-05.4m-N1_bin.170.purify_k141_955811_711-2607,ZJ-S-05.4m-N1_bin.170.purify_k141_955811_2(Fam_4437 [★Target]) --> ZJ-S-05.4m-N1_bin.170.purify_k141_955811_3(Fam_5779 [★Target])
"(2173, 10248)",5,[2173],202104TB-W63-N1_bin.5.purify_k141_1713519,202104TB-W63-N1_bin.5.purify_k141_1713519_5500-7361,202104TB-W63-N1_bin.5.purify_k141_1713519_7(Fam_10248 [★Target]) --> 202104TB-W63-N1_bin.5.purify_k141_1713519_8(Fam_2173 [★Target])
"(2173, 10248)",5,[2173],CN-B-S-N1_bin.132.purify_k141_1620802,CN-B-S-N1_bin.132.purify_k141_1620802_2702-4281,CN-B-S-N1_bin.132.purify_k141_1620802_5(Fam_10248 [★Target]) --> CN-B-S-N1_bin.132.purify_k141_1620802_6(Fam_2173 [★Target])
"(2173, 10248)",5,[2173],JC-20S-2-N1_bin.156.purify_k141_1489428,JC-20S-2-N1_bin.156.purify_k141_1489428_773-2652,JC-20S-2-N1_bin.156.purify_k141_1489428_2(Fam_10248 [★Target]) --> JC-20S-2-N1_bin.156.purify_k141_1489428_3(Fam_2173 [★Target])
"(2173, 10248)",5,[2173],NMC-S-4-N1_bin.185.purify_k141_693102,NMC-S-4-N1_bin.185.purify_k141_693102_2391-4018,NMC-S-4-N1_bin.185.purify_k141_693102_4(Fam_10248 [★Target]) --> NMC-S-4-N1_bin.185.purify_k141_693102_5(Fam_2173 [★Target])
"(2173, 10248)",5,[2173],YZYC-20S-1-N1_bin.164.purify_k141_923264,YZYC-20S-1-N1_bin.164.purify_k141_923264_2685-4570,YZYC-20S-1-N1_bin.164.purify_k141_923264_5(Fam_10248 [★Target]) --> YZYC-20S-1-N1_bin.164.purify_k141_923264_6(Fam_2173 [★Target])
"(10237, 10514)",5,[10237],202106QH-W11-N1_bin.96.purify_k141_1109806,202106QH-W11-N1_bin.96.purify_k141_1109806_8453-9436,202106QH-W11-N1_bin.96.purify_k141_1109806_9(Fam_10237 [★Target]) --> 202106QH-W11-N1_bin.96.purify_k141_1109806_10(Fam_10514 [★Target])
"(10237, 10514)",5,[10237],202106QH-W16-N1_bin.33.purify_k141_1659327,202106QH-W16-N1_bin.33.purify_k141_1659327_5540-6523,202106QH-W16-N1_bin.33.purify_k141_1659327_7(Fam_10237 [★Target]) --> 202106QH-W16-N1_bin.33.purify_k141_1659327_8(Fam_10514 [★Target])
"(10237, 10514)",5,[10237],202106QH-W19-N1_bin.305.purify_k141_191422,202106QH-W19-N1_bin.305.purify_k141_191422_3703-4686,202106QH-W19-N1_bin.305.purify_k141_191422_4(Fam_10514 [★Target]) --> 202106QH-W19-N1_bin.305.purify_k141_191422_5(Fam_10237 [★Target])
"(10237, 10514)",5,[10237],202106QH-W9-N1_bin.122.purify_k141_2143760,202106QH-W9-N1_bin.122.purify_k141_2143760_4875-5858,202106QH-W9-N1_bin.122.purify_k141_2143760_5(Fam_10514 [★Target]) --> 202106QH-W9-N1_bin.122.purify_k141_2143760_6(Fam_10237 [★Target])
"(10237, 10514)",5,[10237],GH-N1_bin.181.purify_k141_1092252,GH-N1_bin.181.purify_k141_1092252_5582-6565,GH-N1_bin.181.purify_k141_1092252_7(Fam_10237 [★Target]) --> GH-N1_bin.181.purify_k141_1092252_8(Fam_10514 [★Target])
"(2585, 7571)",5,[2585],202106QH-W25-N1_bin.175.purify_k141_1025703,202106QH-W25-N1_bin.175.purify_k141_1025703_4810-6886,202106QH-W25-N1_bin.175.purify_k141_1025703_6(Fam_2585 [★Target]) --> 202106QH-W25-N1_bin.175.purify_k141_1025703_7(Fam_7571 [★Target])
"(2585, 7571)",5,[2585],202106QH-W27-N1_bin.177.purify_k141_3470140,202106QH-W27-N1_bin.177.purify_k141_3470140_1019-3095,202106QH-W27-N1_bin.177.purify_k141_3470140_5(Fam_7571 [★Target]) --> 202106QH-W27-N1_bin.177.purify_k141_3470140_6(Fam_2585 [★Target])
"(2585, 7571)",5,[2585],202106QH-W39-N1_bin.173.purify_k141_975118,202106QH-W39-N1_bin.173.purify_k141_975118_869-2960,202106QH-W39-N1_bin.173.purify_k141_975118_3(Fam_7571 [★Target]) --> 202106QH-W39-N1_bin.173.purify_k141_975118_4(Fam_2585 [★Target])
"(2585, 7571)",5,[2585],QHH6-N1_bin.235.purify_k141_1072896,QHH6-N1_bin.235.purify_k141_1072896_823-2914,QHH6-N1_bin.235.purify_k141_1072896_3(Fam_7571 [★Target]) --> QHH6-N1_bin.235.purify_k141_1072896_4(Fam_2585 [★Target])
"(2585, 7571)",5,[2585],QHH10-N1_bin.197.purify_k141_894661,QHH10-N1_bin.197.purify_k141_894661_538-2614,QHH10-N1_bin.197.purify_k141_894661_3(Fam_7571 [★Target]) --> QHH10-N1_bin.197.purify_k141_894661_4(Fam_2585 [★Target])
"(11273, 11765)",5,[11765],202104TB-W24-N1_bin.98.purify_k141_1490543,202104TB-W24-N1_bin.98.purify_k141_1490543_3631-4256,202104TB-W24-N1_bin.98.purify_k141_1490543_7(Fam_11765 [★Target]) --> 202104TB-W24-N1_bin.98.purify_k141_1490543_8(Fam_11273 [★Target])
"(11273, 11765)",5,[11765],202104TB-W25-N1_bin.4.purify_k141_1593961,202104TB-W25-N1_bin.4.purify_k141_1593961_1357-1982,202104TB-W25-N1_bin.4.purify_k141_1593961_4(Fam_11273 [★Target]) --> 202104TB-W25-N1_bin.4.purify_k141_1593961_5(Fam_11765 [★Target])
"(11273, 11765)",5,[11765],202104TB-W37-N1_bin.19.purify_k141_1801829,202104TB-W37-N1_bin.19.purify_k141_1801829_1105-1730,202104TB-W37-N1_bin.19.purify_k141_1801829_2(Fam_11273 [★Target]) --> 202104TB-W37-N1_bin.19.purify_k141_1801829_3(Fam_11765 [★Target])
"(11273, 11765)",5,[11765],202104TB-W61-N1_bin.26.purify_k141_1392966,202104TB-W61-N1_bin.26.purify_k141_1392966_3004-3629,202104TB-W61-N1_bin.26.purify_k141_1392966_7(Fam_11273 [★Target]) --> 202104TB-W61-N1_bin.26.purify_k141_1392966_8(Fam_11765 [★Target])
"(11273, 11765)",5,[11765],SYH5-N1_bin.12.purify_k141_1140349,SYH5-N1_bin.12.purify_k141_1140349_5881-6509,SYH5-N1_bin.12.purify_k141_1140349_5(Fam_11765 [★Target]) --> SYH5-N1_bin.12.purify_k141_1140349_6(Fam_11273 [★Target])
"(2320, 2819)",5,[2819],202104TB-W66-N1_bin.12.purify_k141_1674565,202104TB-W66-N1_bin.12.purify_k141_1674565_12712-15490,202104TB-W66-N1_bin.12.purify_k141_1674565_10(Fam_2320 [★Target]) --> 202104TB-W66-N1_bin.12.purify_k141_1674565_11(Fam_2819 [★Target])
"(2320, 2819)",5,[2819],202104TB-W68-N1_bin.5.purify_k141_1936814,202104TB-W68-N1_bin.5.purify_k141_1936814_10735-13514,202104TB-W68-N1_bin.5.purify_k141_1936814_11(Fam_2320 [★Target]) --> 202104TB-W68-N1_bin.5.purify_k141_1936814_12(Fam_2819 [★Target])
"(2320, 2819)",5,[2819],SQ-S-2-N1_bin.26.purify_k141_2692074,SQ-S-2-N1_bin.26.purify_k141_2692074_2387-5165,SQ-S-2-N1_bin.26.purify_k141_2692074_2(Fam_2320 [★Target]) --> SQ-S-2-N1_bin.26.purify_k141_2692074_3(Fam_2819 [★Target])
"(2320, 2819)",5,[2819],ZJZBSD-s04-N1_bin.61.purify_k141_2630105,ZJZBSD-s04-N1_bin.61.purify_k141_2630105_3744-6522,ZJZBSD-s04-N1_bin.61.purify_k141_2630105_4(Fam_2819 [★Target]) --> ZJZBSD-s04-N1_bin.61.purify_k141_2630105_5(Fam_2320 [★Target])
"(2320, 2819)",5,[2819],CN-B-S-2-N2_bin.55.purify_k141_1571516,CN-B-S-2-N2_bin.55.purify_k141_1571516_2-2297,CN-B-S-2-N2_bin.55.purify_k141_1571516_1(Fam_2320 [★Target]) --> CN-B-S-2-N2_bin.55.purify_k141_1571516_2(Fam_2819 [★Target])
"(8249, 9236)",5,[9236],202106QH-W8-N1_bin.57.purify_k141_201290,202106QH-W8-N1_bin.57.purify_k141_201290_7312-8378,202106QH-W8-N1_bin.57.purify_k141_201290_8(Fam_8249 [★Target]) --> 202106QH-W8-N1_bin.57.purify_k141_201290_9(Fam_9236 [★Target])
"(8249, 9236)",5,[9236],CESD-S-1-N2_bin.10.purify_k141_1214266,CESD-S-1-N2_bin.10.purify_k141_1214266_2562-3654,CESD-S-1-N2_bin.10.purify_k141_1214266_4(Fam_8249 [★Target]) --> CESD-S-1-N2_bin.10.purify_k141_1214266_5(Fam_9236 [★Target])
"(8249, 9236)",5,[9236],NMC-S-5-N1_bin.14.purify_k141_1144696,NMC-S-5-N1_bin.14.purify_k141_1144696_1521-2631,NMC-S-5-N1_bin.14.purify_k141_1144696_2(Fam_8249 [★Target]) --> NMC-S-5-N1_bin.14.purify_k141_1144696_3(Fam_9236 [★Target])
"(8249, 9236)",5,[9236],NMC-S-6-N1_bin.72.purify_k141_862498,NMC-S-6-N1_bin.72.purify_k141_862498_3575-4709,NMC-S-6-N1_bin.72.purify_k141_862498_5(Fam_9236 [★Target]) --> NMC-S-6-N1_bin.72.purify_k141_862498_6(Fam_8249 [★Target])
"(8249, 9236)",5,[9236],YZYC-20S-1-N1_bin.150.purify_k141_1094268,YZYC-20S-1-N1_bin.150.purify_k141_1094268_543-1653,YZYC-20S-1-N1_bin.150.purify_k141_1094268_2(Fam_9236 [★Target]) --> YZYC-20S-1-N1_bin.150.purify_k141_1094268_3(Fam_8249 [★Target])
"(860, 3314)",5,[860],202106QH-W25-N1_bin.8.purify_k141_1131085,202106QH-W25-N1_bin.8.purify_k141_1131085_3187-6654,202106QH-W25-N1_bin.8.purify_k141_1131085_6(Fam_3314 [★Target]) --> 202106QH-W25-N1_bin.8.purify_k141_1131085_7(Fam_860 [★Target])
"(860, 3314)",5,[860],202106QH-W27-N1_bin.245.purify_k141_423857,202106QH-W27-N1_bin.245.purify_k141_423857_1-2073,202106QH-W27-N1_bin.245.purify_k141_423857_1(Fam_860 [★Target]) --> 202106QH-W27-N1_bin.245.purify_k141_423857_2(Fam_3314 [★Target])
