homology_cluster_id,candidate,known_defense,total_genes,homology_type
3564,3,2,5,Expanded_Known_Family
4392,3,2,5,Expanded_Known_Family
12549,4,1,5,Expanded_Known_Family
10,2,3,5,Expanded_Known_Family
140,4,1,5,Expanded_Known_Family
11,3,2,5,Expanded_Known_Family
1594,1,4,5,Expanded_Known_Family
5779,2,3,5,Expanded_Known_Family
4576,1,4,5,Expanded_Known_Family
805,0,5,5,Known_Family_Only
4700,3,2,5,Expanded_Known_Family
11899,3,2,5,Expanded_Known_Family
1208,4,1,5,Expanded_Known_Family
11094,1,4,5,Expanded_Known_Family
2234,5,0,5,Potential_Novel_Family
1434,5,0,5,Potential_Novel_Family
10684,4,1,5,Expanded_Known_Family
6871,5,0,5,Potential_Novel_Family
268,4,1,5,Expanded_Known_Family
3493,2,3,5,Expanded_Known_Family
9236,5,0,5,Potential_Novel_Family
11823,2,3,5,Expanded_Known_Family
5267,3,2,5,Expanded_Known_Family
1514,4,1,5,Expanded_Known_Family
1463,4,1,5,Expanded_Known_Family
3289,3,2,5,Expanded_Known_Family
96,2,3,5,Expanded_Known_Family
6504,4,1,5,Expanded_Known_Family
2815,5,0,5,Potential_Novel_Family
1590,4,1,5,Expanded_Known_Family
8436,4,1,5,Expanded_Known_Family
3953,2,3,5,Expanded_Known_Family
5539,1,4,5,Expanded_Known_Family
12494,5,0,5,Potential_Novel_Family
10514,4,1,5,Expanded_Known_Family
495,4,1,5,Expanded_Known_Family
1458,3,2,5,Expanded_Known_Family
4630,2,3,5,Expanded_Known_Family
3626,2,3,5,Expanded_Known_Family
1761,3,2,5,Expanded_Known_Family
4437,5,0,5,Potential_Novel_Family
6109,3,2,5,Expanded_Known_Family
7996,5,0,5,Potential_Novel_Family
4969,5,0,5,Potential_Novel_Family
3848,4,1,5,Expanded_Known_Family
1669,5,0,5,Potential_Novel_Family
901,0,5,5,Known_Family_Only
1159,5,0,5,Potential_Novel_Family
11814,3,2,5,Expanded_Known_Family
903,4,1,5,Expanded_Known_Family
1161,2,3,5,Expanded_Known_Family
12487,3,2,5,Expanded_Known_Family
2173,5,0,5,Potential_Novel_Family
7351,2,3,5,Expanded_Known_Family
500,3,2,5,Expanded_Known_Family
2535,2,3,5,Expanded_Known_Family
3613,4,1,5,Expanded_Known_Family
1078,5,0,5,Potential_Novel_Family
10248,2,3,5,Expanded_Known_Family
12350,3,2,5,Expanded_Known_Family
2704,2,3,5,Expanded_Known_Family
246,3,2,5,Expanded_Known_Family
11909,5,0,5,Potential_Novel_Family
11037,5,0,5,Potential_Novel_Family
3712,4,1,5,Expanded_Known_Family
11053,4,1,5,Expanded_Known_Family
7919,5,0,5,Potential_Novel_Family
11911,1,4,5,Expanded_Known_Family
9025,4,1,5,Expanded_Known_Family
860,5,0,5,Potential_Novel_Family
5775,2,3,5,Expanded_Known_Family
5731,2,3,5,Expanded_Known_Family
6944,4,1,5,Expanded_Known_Family
2295,4,1,5,Expanded_Known_Family
5728,5,0,5,Potential_Novel_Family
7535,3,2,5,Expanded_Known_Family
217,4,1,5,Expanded_Known_Family
1755,3,2,5,Expanded_Known_Family
6065,2,3,5,Expanded_Known_Family
9915,5,0,5,Potential_Novel_Family
5180,5,0,5,Potential_Novel_Family
6046,5,0,5,Potential_Novel_Family
8114,4,1,5,Expanded_Known_Family
1176,2,3,5,Expanded_Known_Family
22,3,2,5,Expanded_Known_Family
8874,5,0,5,Potential_Novel_Family
2834,4,1,5,Expanded_Known_Family
2184,4,1,5,Expanded_Known_Family
5087,3,2,5,Expanded_Known_Family
4067,4,1,5,Expanded_Known_Family
1791,4,1,5,Expanded_Known_Family
2251,2,3,5,Expanded_Known_Family
9887,1,4,5,Expanded_Known_Family
4007,4,1,5,Expanded_Known_Family
6251,5,0,5,Potential_Novel_Family
5366,3,2,5,Expanded_Known_Family
10005,4,1,5,Expanded_Known_Family
355,4,1,5,Expanded_Known_Family
1493,3,2,5,Expanded_Known_Family
3768,2,3,5,Expanded_Known_Family
2563,4,1,5,Expanded_Known_Family
6478,4,1,5,Expanded_Known_Family
7504,4,1,5,Expanded_Known_Family
1279,5,0,5,Potential_Novel_Family
10939,2,3,5,Expanded_Known_Family
7297,4,1,5,Expanded_Known_Family
10933,5,0,5,Potential_Novel_Family
10595,5,0,5,Potential_Novel_Family
3122,3,2,5,Expanded_Known_Family
4556,5,0,5,Potential_Novel_Family
8684,3,2,5,Expanded_Known_Family
69,2,3,5,Expanded_Known_Family
1836,4,1,5,Expanded_Known_Family
8022,3,2,5,Expanded_Known_Family
6125,4,1,5,Expanded_Known_Family
1323,5,0,5,Potential_Novel_Family
10237,5,0,5,Potential_Novel_Family
7479,4,1,5,Expanded_Known_Family
3773,4,1,5,Expanded_Known_Family
10048,4,1,5,Expanded_Known_Family
8663,4,1,5,Expanded_Known_Family
11772,2,3,5,Expanded_Known_Family
6226,5,0,5,Potential_Novel_Family
7208,4,1,5,Expanded_Known_Family
7028,3,2,5,Expanded_Known_Family
6813,4,1,5,Expanded_Known_Family
2101,5,0,5,Potential_Novel_Family
1993,5,0,5,Potential_Novel_Family
2435,3,2,5,Expanded_Known_Family
4845,1,4,5,Expanded_Known_Family
3991,4,1,5,Expanded_Known_Family
4,3,2,5,Expanded_Known_Family
5359,1,4,5,Expanded_Known_Family
3678,5,0,5,Potential_Novel_Family
9071,5,0,5,Potential_Novel_Family
5623,4,1,5,Expanded_Known_Family
8344,4,1,5,Expanded_Known_Family
8029,4,1,5,Expanded_Known_Family
7683,3,2,5,Expanded_Known_Family
8607,5,0,5,Potential_Novel_Family
10921,4,1,5,Expanded_Known_Family
604,1,4,5,Expanded_Known_Family
8557,3,2,5,Expanded_Known_Family
7778,4,1,5,Expanded_Known_Family
606,3,2,5,Expanded_Known_Family
394,3,2,5,Expanded_Known_Family
11273,0,5,5,Known_Family_Only
1706,2,3,5,Expanded_Known_Family
5312,1,4,5,Expanded_Known_Family
1026,4,1,5,Expanded_Known_Family
370,3,2,5,Expanded_Known_Family
9558,4,1,5,Expanded_Known_Family
7863,2,3,5,Expanded_Known_Family
2776,4,1,5,Expanded_Known_Family
8371,2,3,5,Expanded_Known_Family
6545,4,1,5,Expanded_Known_Family
10920,3,2,5,Expanded_Known_Family
12038,4,1,5,Expanded_Known_Family
6980,5,0,5,Potential_Novel_Family
1337,5,0,5,Potential_Novel_Family
9497,4,1,5,Expanded_Known_Family
11244,3,2,5,Expanded_Known_Family
7405,4,1,5,Expanded_Known_Family
562,2,3,5,Expanded_Known_Family
6523,3,2,5,Expanded_Known_Family
10056,4,1,5,Expanded_Known_Family
83,2,3,5,Expanded_Known_Family
12576,5,0,5,Potential_Novel_Family
6718,3,2,5,Expanded_Known_Family
4175,2,3,5,Expanded_Known_Family
3555,4,1,5,Expanded_Known_Family
4568,3,2,5,Expanded_Known_Family
9810,5,0,5,Potential_Novel_Family
3141,2,3,5,Expanded_Known_Family
5324,4,1,5,Expanded_Known_Family
4488,2,3,5,Expanded_Known_Family
291,2,3,5,Expanded_Known_Family
2991,2,3,5,Expanded_Known_Family
5966,2,3,5,Expanded_Known_Family
3562,2,3,5,Expanded_Known_Family
88,4,1,5,Expanded_Known_Family
6356,3,2,5,Expanded_Known_Family
9364,5,0,5,Potential_Novel_Family
9511,5,0,5,Potential_Novel_Family
420,4,1,5,Expanded_Known_Family
1411,3,2,5,Expanded_Known_Family
6725,5,0,5,Potential_Novel_Family
5524,4,1,5,Expanded_Known_Family
1083,1,4,5,Expanded_Known_Family
10244,4,1,5,Expanded_Known_Family
8227,2,3,5,Expanded_Known_Family
9039,3,2,5,Expanded_Known_Family
326,3,2,5,Expanded_Known_Family
5240,2,3,5,Expanded_Known_Family
12416,4,1,5,Expanded_Known_Family
8230,3,2,5,Expanded_Known_Family
9456,2,3,5,Expanded_Known_Family
5926,4,1,5,Expanded_Known_Family
726,3,2,5,Expanded_Known_Family
410,3,2,5,Expanded_Known_Family
6848,4,1,5,Expanded_Known_Family
576,4,1,5,Expanded_Known_Family
2872,2,3,5,Expanded_Known_Family
6626,4,1,5,Expanded_Known_Family
5931,3,2,5,Expanded_Known_Family
145,3,2,5,Expanded_Known_Family
7009,3,2,5,Expanded_Known_Family
8232,2,3,5,Expanded_Known_Family
4900,5,0,5,Potential_Novel_Family
7252,4,1,5,Expanded_Known_Family
3894,2,3,5,Expanded_Known_Family
1537,2,3,5,Expanded_Known_Family
11765,5,0,5,Potential_Novel_Family
2874,5,0,5,Potential_Novel_Family
2492,3,2,5,Expanded_Known_Family
12778,5,0,5,Potential_Novel_Family
3227,2,2,4,Expanded_Known_Family
155,3,1,4,Expanded_Known_Family
8394,4,0,4,Potential_Novel_Family
5236,4,0,4,Potential_Novel_Family
6772,0,4,4,Known_Family_Only
5400,4,0,4,Potential_Novel_Family
2624,2,2,4,Expanded_Known_Family
9349,3,1,4,Expanded_Known_Family
6123,4,0,4,Potential_Novel_Family
8689,3,1,4,Expanded_Known_Family
3917,2,2,4,Expanded_Known_Family
3234,1,3,4,Expanded_Known_Family
10272,4,0,4,Potential_Novel_Family
1803,1,3,4,Expanded_Known_Family
1125,3,1,4,Expanded_Known_Family
11004,4,0,4,Potential_Novel_Family
10848,4,0,4,Potential_Novel_Family
1079,1,3,4,Expanded_Known_Family
1432,3,1,4,Expanded_Known_Family
8654,3,1,4,Expanded_Known_Family
2916,3,1,4,Expanded_Known_Family
2453,2,2,4,Expanded_Known_Family
12391,3,1,4,Expanded_Known_Family
6765,2,2,4,Expanded_Known_Family
4470,3,1,4,Expanded_Known_Family
4041,4,0,4,Potential_Novel_Family
6122,4,0,4,Potential_Novel_Family
3925,3,1,4,Expanded_Known_Family
12388,2,2,4,Expanded_Known_Family
1112,1,3,4,Expanded_Known_Family
4503,4,0,4,Potential_Novel_Family
150,3,1,4,Expanded_Known_Family
9278,1,3,4,Expanded_Known_Family
1324,3,1,4,Expanded_Known_Family
1396,2,2,4,Expanded_Known_Family
5924,3,1,4,Expanded_Known_Family
8562,2,2,4,Expanded_Known_Family
3534,4,0,4,Potential_Novel_Family
4238,1,3,4,Expanded_Known_Family
2941,3,1,4,Expanded_Known_Family
7868,0,4,4,Known_Family_Only
5304,4,0,4,Potential_Novel_Family
4315,2,2,4,Expanded_Known_Family
9282,3,1,4,Expanded_Known_Family
3276,3,1,4,Expanded_Known_Family
1071,3,1,4,Expanded_Known_Family
6460,3,1,4,Expanded_Known_Family
1705,4,0,4,Potential_Novel_Family
12887,4,0,4,Potential_Novel_Family
5361,2,2,4,Expanded_Known_Family
4338,2,2,4,Expanded_Known_Family
8238,3,1,4,Expanded_Known_Family
4341,2,2,4,Expanded_Known_Family
8372,2,2,4,Expanded_Known_Family
5295,1,3,4,Expanded_Known_Family
9294,3,1,4,Expanded_Known_Family
1570,3,1,4,Expanded_Known_Family
1710,2,2,4,Expanded_Known_Family
4231,3,1,4,Expanded_Known_Family
4351,1,3,4,Expanded_Known_Family
6814,3,1,4,Expanded_Known_Family
13,2,2,4,Expanded_Known_Family
14,1,3,4,Expanded_Known_Family
9263,3,1,4,Expanded_Known_Family
17,3,1,4,Expanded_Known_Family
12051,4,0,4,Potential_Novel_Family
3529,3,1,4,Expanded_Known_Family
5333,2,2,4,Expanded_Known_Family
4264,0,4,4,Known_Family_Only
8,1,3,4,Expanded_Known_Family
24,1,3,4,Expanded_Known_Family
28,3,1,4,Expanded_Known_Family
6330,2,2,4,Expanded_Known_Family
1353,4,0,4,Potential_Novel_Family
1394,2,2,4,Expanded_Known_Family
7883,4,0,4,Potential_Novel_Family
4282,0,4,4,Known_Family_Only
5937,3,1,4,Expanded_Known_Family
3288,3,1,4,Expanded_Known_Family
11577,3,1,4,Expanded_Known_Family
4287,4,0,4,Potential_Novel_Family
5933,1,3,4,Expanded_Known_Family
9273,2,2,4,Expanded_Known_Family
4087,3,1,4,Expanded_Known_Family
4292,1,3,4,Expanded_Known_Family
11506,1,3,4,Expanded_Known_Family
8356,3,1,4,Expanded_Known_Family
3532,0,4,4,Known_Family_Only
8796,1,3,4,Expanded_Known_Family
7359,1,3,4,Expanded_Known_Family
3250,2,2,4,Expanded_Known_Family
5968,2,2,4,Expanded_Known_Family
109,2,2,4,Expanded_Known_Family
6631,3,1,4,Expanded_Known_Family
112,2,2,4,Expanded_Known_Family
1187,4,0,4,Potential_Novel_Family
11994,3,1,4,Expanded_Known_Family
9730,3,1,4,Expanded_Known_Family
3391,2,2,4,Expanded_Known_Family
52,1,3,4,Expanded_Known_Family
11665,4,0,4,Potential_Novel_Family
1757,3,1,4,Expanded_Known_Family
11476,2,2,4,Expanded_Known_Family
4098,4,0,4,Potential_Novel_Family
1650,3,1,4,Expanded_Known_Family
5851,3,1,4,Expanded_Known_Family
8546,2,2,4,Expanded_Known_Family
6297,2,2,4,Expanded_Known_Family
2222,1,3,4,Expanded_Known_Family
3581,2,2,4,Expanded_Known_Family
2610,2,2,4,Expanded_Known_Family
5846,4,0,4,Potential_Novel_Family
7325,3,1,4,Expanded_Known_Family
49,1,3,4,Expanded_Known_Family
2215,4,0,4,Potential_Novel_Family
5243,1,3,4,Expanded_Known_Family
3936,2,2,4,Expanded_Known_Family
10632,3,1,4,Expanded_Known_Family
10307,4,0,4,Potential_Novel_Family
6611,1,3,4,Expanded_Known_Family
12285,2,2,4,Expanded_Known_Family
1257,3,1,4,Expanded_Known_Family
77,2,2,4,Expanded_Known_Family
6314,2,2,4,Expanded_Known_Family
79,2,2,4,Expanded_Known_Family
10353,2,2,4,Expanded_Known_Family
5891,4,0,4,Potential_Novel_Family
6094,4,0,4,Potential_Novel_Family
10438,4,0,4,Potential_Novel_Family
1723,2,2,4,Expanded_Known_Family
3975,4,0,4,Potential_Novel_Family
1236,3,1,4,Expanded_Known_Family
12011,3,1,4,Expanded_Known_Family
2229,2,2,4,Expanded_Known_Family
1232,1,3,4,Expanded_Known_Family
8380,3,1,4,Expanded_Known_Family
5877,4,0,4,Potential_Novel_Family
12304,3,1,4,Expanded_Known_Family
2583,3,1,4,Expanded_Known_Family
11255,2,2,4,Expanded_Known_Family
9652,4,0,4,Potential_Novel_Family
5967,1,3,4,Expanded_Known_Family
7418,2,2,4,Expanded_Known_Family
95,3,1,4,Expanded_Known_Family
3251,4,0,4,Potential_Novel_Family
1210,3,1,4,Expanded_Known_Family
3568,3,1,4,Expanded_Known_Family
100,0,4,4,Known_Family_Only
85,4,0,4,Potential_Novel_Family
1965,4,0,4,Potential_Novel_Family
8734,1,3,4,Expanded_Known_Family
337,0,4,4,Known_Family_Only
705,2,2,4,Expanded_Known_Family
2754,4,0,4,Potential_Novel_Family
6531,4,0,4,Potential_Novel_Family
2051,2,2,4,Expanded_Known_Family
9842,3,1,4,Expanded_Known_Family
12731,4,0,4,Potential_Novel_Family
5097,3,1,4,Expanded_Known_Family
7014,2,2,4,Expanded_Known_Family
3124,3,1,4,Expanded_Known_Family
9188,3,1,4,Expanded_Known_Family
1954,2,2,4,Expanded_Known_Family
11624,1,3,4,Expanded_Known_Family
2129,4,0,4,Potential_Novel_Family
5993,4,0,4,Potential_Novel_Family
5663,3,1,4,Expanded_Known_Family
11165,2,2,4,Expanded_Known_Family
12144,3,1,4,Expanded_Known_Family
4960,2,2,4,Expanded_Known_Family
6902,3,1,4,Expanded_Known_Family
1529,4,0,4,Potential_Novel_Family
8048,1,3,4,Expanded_Known_Family
3066,2,2,4,Expanded_Known_Family
5644,3,1,4,Expanded_Known_Family
338,2,2,4,Expanded_Known_Family
359,3,1,4,Expanded_Known_Family
1531,4,0,4,Potential_Novel_Family
681,4,0,4,Potential_Novel_Family
446,1,3,4,Expanded_Known_Family
7949,2,2,4,Expanded_Known_Family
7651,4,0,4,Potential_Novel_Family
5994,3,1,4,Expanded_Known_Family
6206,0,4,4,Known_Family_Only
8511,1,3,4,Expanded_Known_Family
6435,3,1,4,Expanded_Known_Family
5146,3,1,4,Expanded_Known_Family
3010,1,3,4,Expanded_Known_Family
3184,3,1,4,Expanded_Known_Family
4968,2,2,4,Expanded_Known_Family
9803,2,2,4,Expanded_Known_Family
778,3,1,4,Expanded_Known_Family
8083,2,2,4,Expanded_Known_Family
4171,4,0,4,Potential_Novel_Family
7974,4,0,4,Potential_Novel_Family
2147,4,0,4,Potential_Novel_Family
1627,3,1,4,Expanded_Known_Family
2150,3,1,4,Expanded_Known_Family
3489,3,1,4,Expanded_Known_Family
1543,3,1,4,Expanded_Known_Family
2371,3,1,4,Expanded_Known_Family
4717,4,0,4,Potential_Novel_Family
782,4,0,4,Potential_Novel_Family
2130,4,0,4,Potential_Novel_Family
3449,4,0,4,Potential_Novel_Family
2879,1,3,4,Expanded_Known_Family
10092,3,1,4,Expanded_Known_Family
3652,4,0,4,Potential_Novel_Family
1942,4,0,4,Potential_Novel_Family
9591,4,0,4,Potential_Novel_Family
4757,3,1,4,Expanded_Known_Family
1931,3,1,4,Expanded_Known_Family
2739,2,2,4,Expanded_Known_Family
757,2,2,4,Expanded_Known_Family
10721,1,3,4,Expanded_Known_Family
7623,4,0,4,Potential_Novel_Family
3799,0,4,4,Known_Family_Only
1477,2,2,4,Expanded_Known_Family
5140,1,3,4,Expanded_Known_Family
5457,1,3,4,Expanded_Known_Family
449,0,4,4,Known_Family_Only
5027,4,0,4,Potential_Novel_Family
6673,3,1,4,Expanded_Known_Family
415,3,1,4,Expanded_Known_Family
11834,2,2,4,Expanded_Known_Family
568,2,2,4,Expanded_Known_Family
570,2,2,4,Expanded_Known_Family
8011,3,1,4,Expanded_Known_Family
10790,4,0,4,Potential_Novel_Family
661,2,2,4,Expanded_Known_Family
6549,4,0,4,Potential_Novel_Family
12138,4,0,4,Potential_Novel_Family
412,4,0,4,Potential_Novel_Family
9991,4,0,4,Potential_Novel_Family
8747,2,2,4,Expanded_Known_Family
520,3,1,4,Expanded_Known_Family
8745,3,1,4,Expanded_Known_Family
6918,3,1,4,Expanded_Known_Family
574,2,2,4,Expanded_Known_Family
6916,3,1,4,Expanded_Known_Family
4143,3,1,4,Expanded_Known_Family
7970,3,1,4,Expanded_Known_Family
8751,1,3,4,Expanded_Known_Family
2040,4,0,4,Potential_Novel_Family
4940,3,1,4,Expanded_Known_Family
2838,1,3,4,Expanded_Known_Family
5572,4,0,4,Potential_Novel_Family
561,3,1,4,Expanded_Known_Family
6431,1,3,4,Expanded_Known_Family
7965,4,0,4,Potential_Novel_Family
7721,3,1,4,Expanded_Known_Family
6355,4,0,4,Potential_Novel_Family
423,2,2,4,Expanded_Known_Family
11191,4,0,4,Potential_Novel_Family
555,1,3,4,Expanded_Known_Family
2027,3,1,4,Expanded_Known_Family
431,2,2,4,Expanded_Known_Family
6699,0,4,4,Known_Family_Only
630,2,2,4,Expanded_Known_Family
5513,3,1,4,Expanded_Known_Family
2778,3,1,4,Expanded_Known_Family
5634,4,0,4,Potential_Novel_Family
4846,4,0,4,Potential_Novel_Family
10936,2,2,4,Expanded_Known_Family
511,1,3,4,Expanded_Known_Family
589,3,1,4,Expanded_Known_Family
6572,4,0,4,Potential_Novel_Family
8629,3,1,4,Expanded_Known_Family
650,2,2,4,Expanded_Known_Family
10801,4,0,4,Potential_Novel_Family
3461,1,3,4,Expanded_Known_Family
369,2,2,4,Expanded_Known_Family
4830,4,0,4,Potential_Novel_Family
3036,0,4,4,Known_Family_Only
12143,2,2,4,Expanded_Known_Family
4139,3,1,4,Expanded_Known_Family
7033,2,2,4,Expanded_Known_Family
2090,0,4,4,Known_Family_Only
2790,4,0,4,Potential_Novel_Family
2814,3,1,4,Expanded_Known_Family
7728,0,4,4,Known_Family_Only
8744,1,3,4,Expanded_Known_Family
396,0,4,4,Known_Family_Only
11851,4,0,4,Potential_Novel_Family
9883,4,0,4,Potential_Novel_Family
2094,3,1,4,Expanded_Known_Family
3679,2,2,4,Expanded_Known_Family
615,3,1,4,Expanded_Known_Family
2341,2,2,4,Expanded_Known_Family
2000,3,1,4,Expanded_Known_Family
3750,0,4,4,Known_Family_Only
5630,0,4,4,Known_Family_Only
2093,3,1,4,Expanded_Known_Family
976,2,2,4,Expanded_Known_Family
8420,3,1,4,Expanded_Known_Family
2188,2,2,4,Expanded_Known_Family
9629,1,3,4,Expanded_Known_Family
33,1,3,4,Expanded_Known_Family
34,3,1,4,Expanded_Known_Family
985,2,2,4,Expanded_Known_Family
3501,4,0,4,Potential_Novel_Family
2666,1,3,4,Expanded_Known_Family
186,3,1,4,Expanded_Known_Family
2389,1,3,4,Expanded_Known_Family
35,3,1,4,Expanded_Known_Family
37,4,0,4,Potential_Novel_Family
5549,3,1,4,Expanded_Known_Family
1005,3,1,4,Expanded_Known_Family
3200,2,2,4,Expanded_Known_Family
3870,1,3,4,Expanded_Known_Family
940,2,2,4,Expanded_Known_Family
11932,4,0,4,Potential_Novel_Family
1860,4,0,4,Potential_Novel_Family
9624,2,2,4,Expanded_Known_Family
5210,2,2,4,Expanded_Known_Family
10199,3,1,4,Expanded_Known_Family
4599,2,2,4,Expanded_Known_Family
6915,3,1,4,Expanded_Known_Family
971,2,2,4,Expanded_Known_Family
7983,3,1,4,Expanded_Known_Family
3189,4,0,4,Potential_Novel_Family
2993,2,2,4,Expanded_Known_Family
204,1,3,4,Expanded_Known_Family
5218,4,0,4,Potential_Novel_Family
4982,3,1,4,Expanded_Known_Family
3862,3,1,4,Expanded_Known_Family
12174,2,2,4,Expanded_Known_Family
2906,3,1,4,Expanded_Known_Family
9633,0,4,4,Known_Family_Only
3309,0,4,4,Known_Family_Only
5801,4,0,4,Potential_Novel_Family
8949,4,0,4,Potential_Novel_Family
8165,4,0,4,Potential_Novel_Family
1815,2,2,4,Expanded_Known_Family
12110,2,2,4,Expanded_Known_Family
11042,2,2,4,Expanded_Known_Family
5790,3,1,4,Expanded_Known_Family
3904,1,3,4,Expanded_Known_Family
2649,4,0,4,Potential_Novel_Family
12402,1,3,4,Expanded_Known_Family
4210,4,0,4,Potential_Novel_Family
8314,1,3,4,Expanded_Known_Family
7487,3,1,4,Expanded_Known_Family
159,3,1,4,Expanded_Known_Family
157,3,1,4,Expanded_Known_Family
163,0,4,4,Known_Family_Only
10230,3,1,4,Expanded_Known_Family
3879,4,0,4,Potential_Novel_Family
6385,0,4,4,Known_Family_Only
2194,3,1,4,Expanded_Known_Family
5976,3,1,4,Expanded_Known_Family
6149,2,2,4,Expanded_Known_Family
1641,3,1,4,Expanded_Known_Family
8415,2,2,4,Expanded_Known_Family
3602,1,3,4,Expanded_Known_Family
8160,2,2,4,Expanded_Known_Family
1027,3,1,4,Expanded_Known_Family
4545,3,1,4,Expanded_Known_Family
12422,2,2,4,Expanded_Known_Family
9368,3,1,4,Expanded_Known_Family
5796,2,2,4,Expanded_Known_Family
1033,2,2,4,Expanded_Known_Family
3889,0,4,4,Known_Family_Only
174,1,3,4,Expanded_Known_Family
3160,2,2,4,Expanded_Known_Family
9029,3,1,4,Expanded_Known_Family
2377,3,1,4,Expanded_Known_Family
845,2,2,4,Expanded_Known_Family
12520,4,0,4,Potential_Novel_Family
7838,2,2,4,Expanded_Known_Family
10152,2,2,4,Expanded_Known_Family
4672,3,1,4,Expanded_Known_Family
3068,3,1,4,Expanded_Known_Family
5001,4,0,4,Potential_Novel_Family
861,4,0,4,Potential_Novel_Family
8109,2,2,4,Expanded_Known_Family
12510,4,0,4,Potential_Novel_Family
12509,3,1,4,Expanded_Known_Family
2162,3,1,4,Expanded_Known_Family
7570,3,1,4,Expanded_Known_Family
9604,2,2,4,Expanded_Known_Family
7574,2,2,4,Expanded_Known_Family
10948,2,2,4,Expanded_Known_Family
6729,2,2,4,Expanded_Known_Family
6185,3,1,4,Expanded_Known_Family
9428,2,2,4,Expanded_Known_Family
2373,2,2,4,Expanded_Known_Family
6730,2,2,4,Expanded_Known_Family
8441,4,0,4,Potential_Novel_Family
2154,4,0,4,Potential_Novel_Family
1900,1,3,4,Expanded_Known_Family
8098,3,1,4,Expanded_Known_Family
266,1,3,4,Expanded_Known_Family
1468,3,1,4,Expanded_Known_Family
265,1,3,4,Expanded_Known_Family
8957,4,0,4,Potential_Novel_Family
7829,2,2,4,Expanded_Known_Family
259,4,0,4,Potential_Novel_Family
256,1,3,4,Expanded_Known_Family
7248,2,2,4,Expanded_Known_Family
3633,4,0,4,Potential_Novel_Family
5194,3,1,4,Expanded_Known_Family
3849,4,0,4,Potential_Novel_Family
4631,3,1,4,Expanded_Known_Family
7549,3,1,4,Expanded_Known_Family
218,3,1,4,Expanded_Known_Family
2686,3,1,4,Expanded_Known_Family
3853,4,0,4,Potential_Novel_Family
8649,2,2,4,Expanded_Known_Family
3183,3,1,4,Expanded_Known_Family
2057,1,3,4,Expanded_Known_Family
7850,2,2,4,Expanded_Known_Family
1866,1,3,4,Expanded_Known_Family
933,2,2,4,Expanded_Known_Family
8316,3,1,4,Expanded_Known_Family
12473,4,0,4,Potential_Novel_Family
11897,4,0,4,Potential_Novel_Family
921,2,2,4,Expanded_Known_Family
937,2,2,4,Expanded_Known_Family
4663,3,1,4,Expanded_Known_Family
7562,2,2,4,Expanded_Known_Family
10159,4,0,4,Potential_Novel_Family
1613,3,1,4,Expanded_Known_Family
6736,4,0,4,Potential_Novel_Family
6177,3,1,4,Expanded_Known_Family
12071,4,0,4,Potential_Novel_Family
231,3,1,4,Expanded_Known_Family
6271,4,0,4,Potential_Novel_Family
894,0,4,4,Known_Family_Only
