gene_name,multi_label,binary_label,binary_confidence,file_name,batch_idx
JAQXTL010000015.1_86,other,defense,0.9998186,GB_GCA_029219465.1_protein_labels.pkl,47
DACH01000005.1_181,other,defense,0.99740076,GB_GCA_002494625.1_protein_labels.pkl,27
DACH01000022.1_101,other,defense,0.9942814,GB_GCA_002494625.1_protein_labels.pkl,59
DQOP01000096.1_1,other,defense,0.9939203,GB_GCA_015658585.1_protein_labels.pkl,8
JAJZZN010000029.1_3,other,defense,0.99638087,GB_GCA_021797575.1_protein_labels.pkl,5
JAJZZN010000003.1_130,other,defense,0.9944385,GB_GCA_021797575.1_protein_labels.pkl,14
JAJZZN010000030.1_7,other,defense,0.9964767,GB_GCA_021797575.1_protein_labels.pkl,19
JAJZYT010000018.1_12,other,defense,0.9989748,GB_GCA_021797915.1_protein_labels.pkl,24
JACAST010000012.1_7,other,defense,0.9965809,GB_GCA_013390765.1_protein_labels.pkl,0
JACAST010000021.1_14,other,defense,0.99843305,GB_GCA_013390765.1_protein_labels.pkl,15
JACAST010000009.1_25,other,defense,0.9997161,GB_GCA_013390765.1_protein_labels.pkl,18
DAVB01000060.1_83,other,defense,0.99646145,GB_GCA_002505455.1_protein_labels.pkl,26
JAKAWW010000001.1_332,other,defense,0.9990701,GB_GCA_021816895.1_protein_labels.pkl,10
JAKAWW010000001.1_408,other,defense,0.9970414,GB_GCA_021816895.1_protein_labels.pkl,12
JAKAWW010000001.1_569,other,defense,0.9947212,GB_GCA_021816895.1_protein_labels.pkl,17
JAKAWW010000001.1_727,other,defense,0.9936274,GB_GCA_021816895.1_protein_labels.pkl,22
JAKAWW010000001.1_887,other,defense,0.9938444,GB_GCA_021816895.1_protein_labels.pkl,27
NZ_CACXWH010000002.1_24,other,defense,0.9984987,RS_GCF_902771225.1_protein_labels.pkl,2
NZ_CACXWH010000006.1_22,other,defense,0.99065316,RS_GCF_902771225.1_protein_labels.pkl,8
NZ_CACXWH010000014.1_4,other,defense,0.9944079,RS_GCF_902771225.1_protein_labels.pkl,18
NZ_CACXWH010000030.1_29,other,defense,0.99762964,RS_GCF_902771225.1_protein_labels.pkl,34
NZ_CACXWH010000068.1_6,other,defense,0.999816,RS_GCF_902771225.1_protein_labels.pkl,59
NZ_CACXWH010000071.1_3,other,defense,0.99802977,RS_GCF_902771225.1_protein_labels.pkl,60
NZ_CACXWH010000101.1_1,other,defense,0.9997063,RS_GCF_902771225.1_protein_labels.pkl,66
NZ_CACXWH010000101.1_2,other,defense,0.9962788,RS_GCF_902771225.1_protein_labels.pkl,66
NZ_CACXWH010000114.1_4,other,defense,0.99473983,RS_GCF_902771225.1_protein_labels.pkl,67
DUKZ01000015.1_34,other,defense,0.99343723,GB_GCA_013329045.1_protein_labels.pkl,6
DUKZ01000002.1_64,other,defense,0.99568695,GB_GCA_013329045.1_protein_labels.pkl,20
DUKZ01000020.1_44,other,defense,0.9929178,GB_GCA_013329045.1_protein_labels.pkl,26
DUKZ01000030.1_3,other,defense,0.99284405,GB_GCA_013329045.1_protein_labels.pkl,41
DUKZ01000017.1_16,other,defense,0.99178517,GB_GCA_013329045.1_protein_labels.pkl,42
DUKZ01000034.1_8,other,defense,0.99351585,GB_GCA_013329045.1_protein_labels.pkl,54
JAJZYH010000007.1_58,other,defense,0.99463767,GB_GCA_021798195.1_protein_labels.pkl,26
NZ_LKBG01000045.1_7,other,defense,0.991088,RS_GCF_001402945.1_protein_labels.pkl,10
JAKASU010000003.1_111,other,defense,0.9928445,GB_GCA_021818925.1_protein_labels.pkl,6
JAKASU010000001.1_90,other,defense,0.99794763,GB_GCA_021818925.1_protein_labels.pkl,9
JAKASU010000001.1_285,other,defense,0.9941512,GB_GCA_021818925.1_protein_labels.pkl,15
JAKASU010000001.1_604,other,defense,0.99018234,GB_GCA_021818925.1_protein_labels.pkl,25
JABIKU010000035.1_114,other,defense,0.99898916,GB_GCA_018654845.1_protein_labels.pkl,6
JABIKU010000019.1_7,other,defense,0.99580246,GB_GCA_018654845.1_protein_labels.pkl,23
JABIKU010000031.1_34,other,defense,0.9999083,GB_GCA_018654845.1_protein_labels.pkl,38
DAXT01000013.1_93,other,defense,0.9999113,GB_GCA_002506535.1_protein_labels.pkl,14
DAXT01000001.1_15,other,defense,0.99138594,GB_GCA_002506535.1_protein_labels.pkl,28
DAXT01000017.1_53,other,defense,0.99351245,GB_GCA_002506535.1_protein_labels.pkl,46
NZ_BBES01000001.1_94,other,defense,0.99023914,RS_GCF_001316325.1_protein_labels.pkl,2
NZ_BBES01000002.1_224,other,defense,0.9909107,RS_GCF_001316325.1_protein_labels.pkl,19
NZ_BBES01000006.1_80,other,defense,0.9916435,RS_GCF_001316325.1_protein_labels.pkl,45
NZ_BBES01000009.1_74,other,defense,0.9903564,RS_GCF_001316325.1_protein_labels.pkl,61
NZ_BBES01000030.1_24,other,defense,0.99185514,RS_GCF_001316325.1_protein_labels.pkl,108
NZ_LT549890.1_1463,other,defense,0.99899656,RS_GCF_900079115.1_protein_labels.pkl,45
JAKAWS010000011.1_21,other,defense,0.9971003,GB_GCA_021816885.1_protein_labels.pkl,2
JAKAWS010000001.1_87,other,defense,0.9921341,GB_GCA_021816885.1_protein_labels.pkl,8
JAMDBT010000026.1_15,other,defense,0.99768627,GB_GCA_023487205.1_protein_labels.pkl,4
JAMDBT010000022.1_5,other,defense,0.9970503,GB_GCA_023487205.1_protein_labels.pkl,14
JAMDBT010000051.1_13,other,defense,0.99939907,GB_GCA_023487205.1_protein_labels.pkl,37
JAMDBT010000046.1_3,other,defense,0.99506855,GB_GCA_023487205.1_protein_labels.pkl,47
NZ_CP007026.1_380,other,defense,0.9948014,RS_GCF_000812185.1_protein_labels.pkl,11
NZ_CP007026.1_989,other,defense,0.9967577,RS_GCF_000812185.1_protein_labels.pkl,30
NZ_CP007026.1_1318,other,defense,0.9906803,RS_GCF_000812185.1_protein_labels.pkl,41
DARQ01000029.1_26,other,defense,0.9939626,GB_GCA_002503395.1_protein_labels.pkl,11
DARQ01000114.1_1,other,defense,0.99776554,GB_GCA_002503395.1_protein_labels.pkl,18
NVWC01000016.1_11,other,defense,0.9983687,GB_GCA_002317795.1_protein_labels.pkl,19
NVWC01000018.1_35,other,defense,0.9949675,GB_GCA_002317795.1_protein_labels.pkl,23
NVWC01000002.1_16,other,defense,0.99311405,GB_GCA_002317795.1_protein_labels.pkl,34
NVWC01000003.1_140,other,defense,0.991521,GB_GCA_002317795.1_protein_labels.pkl,43
NVWC01000004.1_72,other,defense,0.99732995,GB_GCA_002317795.1_protein_labels.pkl,47
NVWC01000005.1_90,other,defense,0.9985703,GB_GCA_002317795.1_protein_labels.pkl,52
DASW01000003.1_16,other,defense,0.9997731,GB_GCA_002503985.1_protein_labels.pkl,0
DASW01000003.1_221,other,defense,0.99023205,GB_GCA_002503985.1_protein_labels.pkl,6
DASW01000003.1_289,other,defense,0.9932823,GB_GCA_002503985.1_protein_labels.pkl,9
DASW01000006.1_32,other,defense,0.99293786,GB_GCA_002503985.1_protein_labels.pkl,32
DASW01000009.1_7,other,defense,0.99960643,GB_GCA_002503985.1_protein_labels.pkl,36
DASW01000008.1_254,other,defense,0.99422836,GB_GCA_002503985.1_protein_labels.pkl,50
JAJYUG010000005.1_38,other,defense,0.99396765,GB_GCA_021792655.1_protein_labels.pkl,18
LUPB01000016.1_9,other,defense,0.9987558,GB_GCA_001627235.1_protein_labels.pkl,4
LUPB01000072.1_5,other,defense,0.9996512,GB_GCA_001627235.1_protein_labels.pkl,31
LUPB01000086.1_4,other,defense,0.9978072,GB_GCA_001627235.1_protein_labels.pkl,38
JAKAVY010000012.1_10,other,defense,0.9989139,GB_GCA_021827405.1_protein_labels.pkl,0
JAKAVY010000013.1_10,other,defense,0.9999825,GB_GCA_021827405.1_protein_labels.pkl,2
JAKAVY010000018.1_23,other,defense,0.99966335,GB_GCA_021827405.1_protein_labels.pkl,9
JAKAVY010000024.1_1,other,defense,0.99982566,GB_GCA_021827405.1_protein_labels.pkl,15
JAKAVY010000026.1_17,other,defense,0.9975414,GB_GCA_021827405.1_protein_labels.pkl,17
JAKAVY010000007.1_8,other,defense,0.9905849,GB_GCA_021827405.1_protein_labels.pkl,46
JAKAVY010000009.1_50,other,defense,0.99569064,GB_GCA_021827405.1_protein_labels.pkl,51
JAKAVY010000011.1_1,other,defense,0.9967133,GB_GCA_021827405.1_protein_labels.pkl,53
JAJZIX010000002.1_54,other,defense,0.9986885,GB_GCA_021810345.1_protein_labels.pkl,10
JAJZIX010000003.1_26,other,defense,0.9985656,GB_GCA_021810345.1_protein_labels.pkl,15
JAMCUS010000031.1_14,other,defense,0.9946301,GB_GCA_023379385.1_protein_labels.pkl,37
JAMCUS010000031.1_15,other,defense,0.99371547,GB_GCA_023379385.1_protein_labels.pkl,37
JAMCUS010000040.1_22,other,defense,0.9902598,GB_GCA_023379385.1_protein_labels.pkl,45
JAJYED010000019.1_11,other,defense,0.9952323,GB_GCA_021790305.1_protein_labels.pkl,0
JAKAST010000001.1_23,other,defense,0.9983719,GB_GCA_021828155.1_protein_labels.pkl,5
JAKAST010000001.1_118,other,defense,0.9985002,GB_GCA_021828155.1_protein_labels.pkl,8
JAKAST010000010.1_19,other,defense,0.9928848,GB_GCA_021828155.1_protein_labels.pkl,9
DAMU01000096.1_19,other,defense,0.993954,GB_GCA_002499705.1_protein_labels.pkl,23
DAMU01000097.1_28,other,defense,0.99923074,GB_GCA_002499705.1_protein_labels.pkl,26
DAMU01000075.1_8,other,defense,0.99997425,GB_GCA_002499705.1_protein_labels.pkl,35
DAMU01000071.1_19,other,defense,0.9993272,GB_GCA_002499705.1_protein_labels.pkl,49
JABGTD010000054.1_3,other,defense,0.99050736,GB_GCA_018647405.1_protein_labels.pkl,0
JABGTD010000038.1_11,other,defense,0.9942766,GB_GCA_018647405.1_protein_labels.pkl,36
NC_015948.1_95,other,defense,0.9988734,RS_GCF_000223905.1_protein_labels.pkl,2
NC_015948.1_548,other,defense,0.9956801,RS_GCF_000223905.1_protein_labels.pkl,17
NC_015948.1_863,other,defense,0.9973978,RS_GCF_000223905.1_protein_labels.pkl,26
NC_015948.1_884,other,defense,0.9985549,RS_GCF_000223905.1_protein_labels.pkl,27
NC_015948.1_1222,other,defense,0.9981188,RS_GCF_000223905.1_protein_labels.pkl,38
NC_015948.1_1325,other,defense,0.99211615,RS_GCF_000223905.1_protein_labels.pkl,41
NC_015948.1_1429,other,defense,0.99977785,RS_GCF_000223905.1_protein_labels.pkl,44
NC_015948.1_1492,other,defense,0.9974251,RS_GCF_000223905.1_protein_labels.pkl,46
NC_015948.1_1573,other,defense,0.99927217,RS_GCF_000223905.1_protein_labels.pkl,49
NC_015948.1_1704,other,defense,0.99362636,RS_GCF_000223905.1_protein_labels.pkl,53
NC_015948.1_1768,other,defense,0.99466765,RS_GCF_000223905.1_protein_labels.pkl,55
NC_015948.1_2197,other,defense,0.99940634,RS_GCF_000223905.1_protein_labels.pkl,68
NC_015948.1_2294,other,defense,0.9937902,RS_GCF_000223905.1_protein_labels.pkl,71
NC_015948.1_2368,other,defense,0.9915376,RS_GCF_000223905.1_protein_labels.pkl,73
NC_015948.1_2431,other,defense,0.9909745,RS_GCF_000223905.1_protein_labels.pkl,75
NC_015948.1_2671,other,defense,0.9958437,RS_GCF_000223905.1_protein_labels.pkl,83
NC_015948.1_2954,other,defense,0.9980811,RS_GCF_000223905.1_protein_labels.pkl,92
NC_015948.1_3006,other,defense,0.99474597,RS_GCF_000223905.1_protein_labels.pkl,93
NC_015943.1_14,other,defense,0.99776983,RS_GCF_000223905.1_protein_labels.pkl,96
NC_015944.1_254,other,defense,0.99992645,RS_GCF_000223905.1_protein_labels.pkl,118
JABIPM010000030.1_13,other,defense,0.9953714,GB_GCA_018658955.1_protein_labels.pkl,8
JABIPM010000020.1_14,other,defense,0.99944276,GB_GCA_018658955.1_protein_labels.pkl,17
DARI01000002.1_90,other,defense,0.9915957,GB_GCA_002503285.1_protein_labels.pkl,24
DARI01000002.1_165,other,defense,0.99440455,GB_GCA_002503285.1_protein_labels.pkl,26
DARI01000002.1_195,other,defense,0.99826175,GB_GCA_002503285.1_protein_labels.pkl,27
DARI01000001.1_63,other,defense,0.99973696,GB_GCA_002503285.1_protein_labels.pkl,33
DARI01000009.1_76,other,defense,0.99976784,GB_GCA_002503285.1_protein_labels.pkl,41
JAKAAX010000008.1_31,other,defense,0.9957747,GB_GCA_021802125.1_protein_labels.pkl,0
JAKAAX010000008.1_72,other,defense,0.9911719,GB_GCA_021802125.1_protein_labels.pkl,2
JAKAAX010000002.1_40,other,defense,0.9982924,GB_GCA_021802125.1_protein_labels.pkl,6
JAKAAX010000038.1_5,other,defense,0.9936201,GB_GCA_021802125.1_protein_labels.pkl,27
JAKAAX010000011.1_9,other,defense,0.99053955,GB_GCA_021802125.1_protein_labels.pkl,30
JAKAAX010000011.1_49,other,defense,0.99026334,GB_GCA_021802125.1_protein_labels.pkl,31
JAKAAX010000004.1_35,other,defense,0.99089956,GB_GCA_021802125.1_protein_labels.pkl,33
JAKAAX010000004.1_131,other,defense,0.9916285,GB_GCA_021802125.1_protein_labels.pkl,36
JAKAAX010000005.1_119,other,defense,0.99851173,GB_GCA_021802125.1_protein_labels.pkl,43
JAKAAX010000007.1_73,other,defense,0.9993286,GB_GCA_021802125.1_protein_labels.pkl,58
JAKAAX010000001.1_87,other,defense,0.9997454,GB_GCA_021802125.1_protein_labels.pkl,63
NC_000916.1_95,other,defense,0.9949687,RS_GCF_000008645.1_protein_labels.pkl,2
NZ_CP009501.1_704,other,defense,0.999338,RS_GCF_000969885.1_protein_labels.pkl,21
NZ_CP009501.1_769,other,defense,0.99753904,RS_GCF_000969885.1_protein_labels.pkl,24
NZ_CP009501.1_1378,other,defense,0.9942517,RS_GCF_000969885.1_protein_labels.pkl,43
NZ_CP009501.1_1574,other,defense,0.9910782,RS_GCF_000969885.1_protein_labels.pkl,49
NZ_CP009501.1_2301,other,defense,0.9984862,RS_GCF_000969885.1_protein_labels.pkl,71
NZ_CP009501.1_2328,other,defense,0.99676126,RS_GCF_000969885.1_protein_labels.pkl,72
JAJYYU010000001.1_19,other,defense,0.9982526,GB_GCA_021800515.1_protein_labels.pkl,11
JALNLM010000004.1_12,other,defense,0.9989178,GB_GCA_023254095.1_protein_labels.pkl,0
JALNLM010000005.1_2,other,defense,0.9957476,GB_GCA_023254095.1_protein_labels.pkl,4
JALNLM010000001.1_122,other,defense,0.99360496,GB_GCA_023254095.1_protein_labels.pkl,23
JALNLM010000003.1_108,other,defense,0.9914464,GB_GCA_023254095.1_protein_labels.pkl,45
DQYM01000196.1_1,other,defense,0.99508804,GB_GCA_011040545.1_protein_labels.pkl,10
DQYM01000110.1_4,other,defense,0.9900158,GB_GCA_011040545.1_protein_labels.pkl,12
DQYM01000124.1_2,other,defense,0.99885213,GB_GCA_011040545.1_protein_labels.pkl,40
JAFOFB010000005.1_10,other,defense,0.99998295,GB_GCA_017387505.1_protein_labels.pkl,2
JAFOFB010000006.1_89,other,defense,0.9960824,GB_GCA_017387505.1_protein_labels.pkl,5
JAJYXH010000090.1_10,other,defense,0.9985971,GB_GCA_021791075.1_protein_labels.pkl,3
JAJYXH010000052.1_7,other,defense,0.9972819,GB_GCA_021791075.1_protein_labels.pkl,19
JAJYXH010000058.1_14,other,defense,0.9995783,GB_GCA_021791075.1_protein_labels.pkl,23
JAJYXH010000017.1_4,other,defense,0.9975158,GB_GCA_021791075.1_protein_labels.pkl,35
UYNY03000044.1_2,other,defense,0.99868244,GB_GCA_900620265.3_protein_labels.pkl,32
UYNY03000062.1_1,other,defense,0.99624807,GB_GCA_900620265.3_protein_labels.pkl,42
JAJZOR010000005.1_21,other,defense,0.99698776,GB_GCA_021811435.1_protein_labels.pkl,11
JAJZOR010000016.1_12,other,defense,0.9991447,GB_GCA_021811435.1_protein_labels.pkl,34
JACATG010000001.1_218,other,defense,0.99005836,GB_GCA_013390905.1_protein_labels.pkl,27
JACATG010000001.1_266,other,defense,0.9995629,GB_GCA_013390905.1_protein_labels.pkl,28
JACATG010000001.1_356,other,defense,0.9973935,GB_GCA_013390905.1_protein_labels.pkl,31
JABGZU010000027.1_10,other,defense,0.9988009,GB_GCA_018674605.1_protein_labels.pkl,23
JADFAP010000040.1_18,other,defense,0.9996081,GB_GCA_015121965.1_protein_labels.pkl,13
JADFAP010000009.1_10,other,defense,0.9991773,GB_GCA_015121965.1_protein_labels.pkl,16
NZ_CP017768.1_602,other,defense,0.9959543,RS_GCF_002813695.1_protein_labels.pkl,18
NZ_CP017768.1_1032,other,defense,0.9989066,RS_GCF_002813695.1_protein_labels.pkl,32
NZ_CP017768.1_1324,other,defense,0.99098676,RS_GCF_002813695.1_protein_labels.pkl,41
NZ_CP017768.1_1531,other,defense,0.99131364,RS_GCF_002813695.1_protein_labels.pkl,47
NZ_CP017768.1_1660,other,defense,0.99866986,RS_GCF_002813695.1_protein_labels.pkl,51
JAKACH010000056.1_5,other,defense,0.9940507,GB_GCA_021821635.1_protein_labels.pkl,19
JAJZYR010000011.1_26,other,defense,0.9991898,GB_GCA_021797995.1_protein_labels.pkl,5
JAJZYR010000001.1_38,other,defense,0.9924851,GB_GCA_021797995.1_protein_labels.pkl,16
JAJZYR010000001.1_128,other,defense,0.9995802,GB_GCA_021797995.1_protein_labels.pkl,19
WAPX01000052.1_19,other,defense,0.9987772,GB_GCA_015520485.1_protein_labels.pkl,38
NYYQ01000007.1_16,other,defense,0.9999583,GB_GCA_002686855.1_protein_labels.pkl,3
NYYQ01000012.1_5,other,defense,0.99502677,GB_GCA_002686855.1_protein_labels.pkl,6
NYYQ01000013.1_1,other,defense,0.99597794,GB_GCA_002686855.1_protein_labels.pkl,7
NYYQ01000040.1_1,other,defense,0.99922705,GB_GCA_002686855.1_protein_labels.pkl,21
NYYQ01000064.1_46,other,defense,0.99840754,GB_GCA_002686855.1_protein_labels.pkl,34
NYYQ01000073.1_22,other,defense,0.9972308,GB_GCA_002686855.1_protein_labels.pkl,39
JAJZYL010000090.1_1,other,defense,0.9927569,GB_GCA_021798095.1_protein_labels.pkl,12
JAJZYL010000030.1_6,other,defense,0.99677545,GB_GCA_021798095.1_protein_labels.pkl,39
JAKACD010000049.1_8,other,defense,0.99629754,GB_GCA_021821785.1_protein_labels.pkl,7
JAKACD010000086.1_5,other,defense,0.9971411,GB_GCA_021821785.1_protein_labels.pkl,39
JAKACD010000005.1_4,other,defense,0.99835086,GB_GCA_021821785.1_protein_labels.pkl,43
JAJYRT010000124.1_12,other,defense,0.9998541,GB_GCA_021793945.1_protein_labels.pkl,22
JAJYRT010000008.1_40,other,defense,0.99474216,GB_GCA_021793945.1_protein_labels.pkl,25
JAJYRT010000011.1_21,other,defense,0.9923403,GB_GCA_021793945.1_protein_labels.pkl,30
JAJYRT010000025.1_11,other,defense,0.99935526,GB_GCA_021793945.1_protein_labels.pkl,45
JAJYRT010000185.1_4,other,defense,0.9900725,GB_GCA_021793945.1_protein_labels.pkl,46
JAJYRT010000035.1_9,other,defense,0.99740076,GB_GCA_021793945.1_protein_labels.pkl,54
JAJYRT010000063.1_6,other,defense,0.9947584,GB_GCA_021793945.1_protein_labels.pkl,67
JAJZZM010000013.1_281,other,defense,0.9931799,GB_GCA_021797555.1_protein_labels.pkl,24
JAJZZM010000010.1_34,other,defense,0.9947766,GB_GCA_021797555.1_protein_labels.pkl,54
OMVX01000036.1_2,other,defense,0.99781644,GB_GCA_900314605.1_protein_labels.pkl,3
OMVX01000007.1_5,other,defense,0.9997836,GB_GCA_900314605.1_protein_labels.pkl,10
OMVX01000027.1_21,other,defense,0.993306,GB_GCA_900314605.1_protein_labels.pkl,19
OMVX01000005.1_23,other,defense,0.99577373,GB_GCA_900314605.1_protein_labels.pkl,26
OMVX01000029.1_13,other,defense,0.9920406,GB_GCA_900314605.1_protein_labels.pkl,60
OMVX01000064.1_3,other,defense,0.9922192,GB_GCA_900314605.1_protein_labels.pkl,61
JAKAVO010000016.1_8,other,defense,0.9928455,GB_GCA_021817255.1_protein_labels.pkl,5
JAJYWY010000041.1_5,other,defense,0.99356467,GB_GCA_021791245.1_protein_labels.pkl,4
JAJYWY010000021.1_10,other,defense,0.9970649,GB_GCA_021791245.1_protein_labels.pkl,15
JAJYWY010000027.1_12,other,defense,0.9949929,GB_GCA_021791245.1_protein_labels.pkl,22
JAJZMY010000021.1_3,other,defense,0.9994635,GB_GCA_021848125.1_protein_labels.pkl,2
JAJZMY010000017.1_4,other,defense,0.99994195,GB_GCA_021848125.1_protein_labels.pkl,3
JAJZMY010000020.1_7,other,defense,0.99930847,GB_GCA_021848125.1_protein_labels.pkl,11
JAJZMY010000020.1_8,other,defense,0.99929297,GB_GCA_021848125.1_protein_labels.pkl,11
JAJZMY010000019.1_75,other,defense,0.9990903,GB_GCA_021848125.1_protein_labels.pkl,19
JAKASQ010000002.1_72,other,defense,0.9909951,GB_GCA_021828195.1_protein_labels.pkl,6
JAKASQ010000006.1_59,other,defense,0.9948487,GB_GCA_021828195.1_protein_labels.pkl,24
JAKASQ010000001.1_365,other,defense,0.9991264,GB_GCA_021828195.1_protein_labels.pkl,36
PBHM01000001.1_33,other,defense,0.9972071,GB_GCA_002719395.1_protein_labels.pkl,1
PBHM01000003.1_1,other,defense,0.99421775,GB_GCA_002719395.1_protein_labels.pkl,4
PBHM01000013.1_12,other,defense,0.9993432,GB_GCA_002719395.1_protein_labels.pkl,21
LURV01000092.1_11,other,defense,0.99415296,GB_GCA_001629205.1_protein_labels.pkl,39
JAKACC010000010.1_31,other,defense,0.9992256,GB_GCA_021796515.1_protein_labels.pkl,13
JAKACC010000002.1_53,other,defense,0.99083215,GB_GCA_021796515.1_protein_labels.pkl,39
JAKACC010000113.1_2,other,defense,0.9990539,GB_GCA_021796515.1_protein_labels.pkl,48
JAJZIU010000034.1_5,other,defense,0.99541616,GB_GCA_021810455.1_protein_labels.pkl,2
JAJZIU010000027.1_10,other,defense,0.99774504,GB_GCA_021810455.1_protein_labels.pkl,25
NZ_BAGX02000035.1_1,other,defense,0.99228257,RS_GCF_000320505.1_protein_labels.pkl,1
NZ_BAGX02000016.1_75,other,defense,0.99716705,RS_GCF_000320505.1_protein_labels.pkl,33
JAJYUI010000037.1_13,other,defense,0.99816173,GB_GCA_021792595.1_protein_labels.pkl,4
JAJYUI010000004.1_16,other,defense,0.99563074,GB_GCA_021792595.1_protein_labels.pkl,19
JAJYUI010000025.1_12,other,defense,0.99944144,GB_GCA_021792595.1_protein_labels.pkl,41
JAJYYP010000055.1_10,other,defense,0.9926669,GB_GCA_021800855.1_protein_labels.pkl,7
JAJYYP010000017.1_2,other,defense,0.9963652,GB_GCA_021800855.1_protein_labels.pkl,20
JAJYYP010000019.1_13,other,defense,0.990191,GB_GCA_021800855.1_protein_labels.pkl,23
JAJYYP010000021.1_7,other,defense,0.99223524,GB_GCA_021800855.1_protein_labels.pkl,24
JAJYYP010000092.1_1,other,defense,0.9990582,GB_GCA_021800855.1_protein_labels.pkl,40
JAJYYP010000005.1_65,other,defense,0.9988557,GB_GCA_021800855.1_protein_labels.pkl,45
JAJYYP010000006.1_3,other,defense,0.99909854,GB_GCA_021800855.1_protein_labels.pkl,47
CAJJJM010000002.1_108,other,defense,0.9952983,GB_GCA_905187815.1_protein_labels.pkl,12
CAJJJM010000002.1_174,other,defense,0.9933687,GB_GCA_905187815.1_protein_labels.pkl,14
JASLZX010000001.1_61,other,defense,0.99931383,GB_GCA_030754655.1_protein_labels.pkl,10
JASLZX010000001.1_117,other,defense,0.9915093,GB_GCA_030754655.1_protein_labels.pkl,12
JASLZX010000029.1_2,other,defense,0.9997745,GB_GCA_030754655.1_protein_labels.pkl,17
JASLZX010000002.1_27,other,defense,0.9941401,GB_GCA_030754655.1_protein_labels.pkl,18
JASLZX010000035.1_1,other,defense,0.99166894,GB_GCA_030754655.1_protein_labels.pkl,22
JAKAUZ010000084.1_38,other,defense,0.9979286,GB_GCA_021817415.1_protein_labels.pkl,37
JAKAUZ010000030.1_178,other,defense,0.99207896,GB_GCA_021817415.1_protein_labels.pkl,66
