gene_name,multi_label,binary_label,binary_confidence,file_name,batch_idx
PMNG01000114.1_18,PD-T7-2__PD-T7-2_A,defense,0.9955283,GB_GCA_003162615.1_protein_labels.pkl,50
PMNG01000091.1_19,AbiJ__AbiJ,defense,0.9999199,GB_GCA_003162615.1_protein_labels.pkl,51
PMNG01000037.1_11,RM_Type_IIG__Type_IIG,defense,0.9982638,GB_GCA_003162615.1_protein_labels.pkl,52
PMNG01000138.1_7,RM__Type_I_S,defense,0.9990729,GB_GCA_003162615.1_protein_labels.pkl,55
PMNG01000138.1_8,RM__Type_I_REases,defense,0.99932873,GB_GCA_003162615.1_protein_labels.pkl,55
PMNG01000141.1_8,other,defense,0.99906844,GB_GCA_003162615.1_protein_labels.pkl,56
PMNG01000130.1_9,other,defense,0.9979316,GB_GCA_003162615.1_protein_labels.pkl,57
PMNG01000035.1_3,RM__Type_I_REases,defense,0.9916162,GB_GCA_003162615.1_protein_labels.pkl,58
PMNG01000155.1_40,PD-Lambda-5__PD-Lambda-5_B,defense,0.9985582,GB_GCA_003162615.1_protein_labels.pkl,60
PMNG01000074.1_17,other,defense,0.9988268,GB_GCA_003162615.1_protein_labels.pkl,61
PMNG01000058.1_11,RM__Type_I_REases,defense,0.9989311,GB_GCA_003162615.1_protein_labels.pkl,66
PMNG01000015.1_3,other,defense,0.9988281,GB_GCA_003162615.1_protein_labels.pkl,67
JAICFW010000002.1_14,Pycsar__AG_cyclase,defense,0.99514055,GB_GCA_025923455.1_protein_labels.pkl,0
JAICFW010000003.1_21,Pycsar__AG_cyclase,defense,0.9997979,GB_GCA_025923455.1_protein_labels.pkl,1
JAICFW010000009.1_1,Pycsar__AG_cyclase,defense,0.9995358,GB_GCA_025923455.1_protein_labels.pkl,6
JAICFW010000017.1_4,RM_Type_II__Type_II_REases,defense,0.99815434,GB_GCA_025923455.1_protein_labels.pkl,10
JAICFW010000031.1_9,PD-T7-2__PD-T7-2_B,defense,0.9996296,GB_GCA_025923455.1_protein_labels.pkl,16
JAICFW010000034.1_11,RM_Type_II__Type_II_REases,defense,0.99607253,GB_GCA_025923455.1_protein_labels.pkl,17
JAICFW010000059.1_8,csf4_IV-A_1,defense,0.9997155,GB_GCA_025923455.1_protein_labels.pkl,27
JAICFW010000070.1_12,RM_Type_II__Type_II_REases,defense,0.9998777,GB_GCA_025923455.1_protein_labels.pkl,31
JAICFW010000071.1_8,cas2_I_II_III_IV_V_VI_4,defense,0.99126804,GB_GCA_025923455.1_protein_labels.pkl,33
JAICFW010000086.1_38,other,defense,0.9960854,GB_GCA_025923455.1_protein_labels.pkl,40
JAICFW010000097.1_1,other,defense,0.99621516,GB_GCA_025923455.1_protein_labels.pkl,44
JAICFW010000105.1_5,RM_Type_II__Type_II_MTases,defense,0.99957305,GB_GCA_025923455.1_protein_labels.pkl,48
JAICFW010000116.1_7,RM_Type_II__Type_II_MTases,defense,0.99951696,GB_GCA_025923455.1_protein_labels.pkl,55
JAICFW010000124.1_2,other,defense,0.9956785,GB_GCA_025923455.1_protein_labels.pkl,58
JAICFW010000129.1_7,other,defense,0.9991314,GB_GCA_025923455.1_protein_labels.pkl,59
JAICFW010000142.1_16,RM_Type_II__Type_II_MTases,defense,0.99927694,GB_GCA_025923455.1_protein_labels.pkl,66
OMVY01000010.1_14,RM__Type_I_MTases,defense,0.9995708,GB_GCA_900314635.1_protein_labels.pkl,3
OMVY01000010.1_15,RM__Type_I_REases,defense,0.9993036,GB_GCA_900314635.1_protein_labels.pkl,3
OMVY01000001.1_77,MazEF__MazE,defense,0.99694675,GB_GCA_900314635.1_protein_labels.pkl,8
OMVY01000008.1_43,other,defense,0.99573696,GB_GCA_900314635.1_protein_labels.pkl,15
OMVY01000022.1_14,other,defense,0.990094,GB_GCA_900314635.1_protein_labels.pkl,19
OMVY01000007.1_40,cas1_I_II_III_IV_V_VI_1,defense,0.9955259,GB_GCA_900314635.1_protein_labels.pkl,21
OMVY01000031.1_2,other,defense,0.9995413,GB_GCA_900314635.1_protein_labels.pkl,23
OMVY01000005.1_62,CBASS__Effector_2TM_S_2TMBeta,defense,0.9935282,GB_GCA_900314635.1_protein_labels.pkl,25
OMVY01000004.1_11,other,defense,0.9946354,GB_GCA_900314635.1_protein_labels.pkl,29
OMVY01000004.1_63,PD-T4-10__PD-T4-10_B,defense,0.998161,GB_GCA_900314635.1_protein_labels.pkl,30
OMVY01000003.1_106,RnlAB__RnlB,defense,0.9953294,GB_GCA_900314635.1_protein_labels.pkl,39
OMVY01000003.1_172,other,defense,0.9995022,GB_GCA_900314635.1_protein_labels.pkl,42
OMVY01000028.1_20,RM_Type_II__Type_II_REases,defense,0.99669915,GB_GCA_900314635.1_protein_labels.pkl,44
OMVY01000002.1_66,RosmerTA__RmrT_2600853143,defense,0.9972796,GB_GCA_900314635.1_protein_labels.pkl,46
OMVY01000002.1_82,other,defense,0.9939155,GB_GCA_900314635.1_protein_labels.pkl,47
OMVY01000006.1_21,other,defense,0.9900823,GB_GCA_900314635.1_protein_labels.pkl,48
OMVY01000018.1_13,cas4_I_II_III_IV_V_VI_1,defense,0.9995339,GB_GCA_900314635.1_protein_labels.pkl,50
OMVY01000012.1_6,RM_Type_II__Type_II_MTases,defense,0.998386,GB_GCA_900314635.1_protein_labels.pkl,51
OMVY01000013.1_16,RM_Type_IIG__Type_IIG,defense,0.9996673,GB_GCA_900314635.1_protein_labels.pkl,54
OMVY01000016.1_13,other,defense,0.9985262,GB_GCA_900314635.1_protein_labels.pkl,56
OMVY01000017.1_43,RM__Type_I_MTases,defense,0.9998809,GB_GCA_900314635.1_protein_labels.pkl,59
OMVY01000017.1_44,RM__Type_I_S,defense,0.999806,GB_GCA_900314635.1_protein_labels.pkl,59
OMVY01000017.1_45,RM__Type_I_REases,defense,0.9999169,GB_GCA_900314635.1_protein_labels.pkl,59
NZ_CP081485.1_100,cas1_I_II_III_IV_V_VI_1,defense,0.99995995,RS_GCF_023617305.1_protein_labels.pkl,3
NZ_CP081485.1_253,RM__Type_I_MTases,defense,0.99936277,RS_GCF_023617305.1_protein_labels.pkl,7
NZ_CP081485.1_256,RM__Type_I_REases,defense,0.99905413,RS_GCF_023617305.1_protein_labels.pkl,7
NZ_CP081485.1_350,RM_Type_II__Type_II_REases,defense,0.99306,RS_GCF_023617305.1_protein_labels.pkl,10
NZ_CP081485.1_745,other,defense,0.99327236,RS_GCF_023617305.1_protein_labels.pkl,23
NZ_CP081485.1_792,RM_Type_IV__Type_IV_REases,defense,0.9999968,RS_GCF_023617305.1_protein_labels.pkl,24
NZ_CP081485.1_898,Lamassu-Fam__LmuA_effector_Lipase,defense,0.9996501,RS_GCF_023617305.1_protein_labels.pkl,28
NZ_CP081485.1_1011,CBASS__bacHORMA_1,defense,0.9964629,RS_GCF_023617305.1_protein_labels.pkl,31
NZ_CP081485.1_1042,other,defense,0.99738353,RS_GCF_023617305.1_protein_labels.pkl,32
NZ_CP081485.1_1243,cas7f_I-F_2,defense,0.9960659,RS_GCF_023617305.1_protein_labels.pkl,38
NZ_CP081485.1_1393,Gabija__GajB_2,defense,0.99951434,RS_GCF_023617305.1_protein_labels.pkl,43
NZ_CP081485.1_1623,cas4_I_II_III_IV_V_VI_1,defense,0.9995602,RS_GCF_023617305.1_protein_labels.pkl,50
NZ_CP081485.1_1675,PD-T4-4__PD-T4-4_A,defense,0.9979463,RS_GCF_023617305.1_protein_labels.pkl,52
NZ_CP081485.1_1768,MazEF__MazE,defense,0.9968284,RS_GCF_023617305.1_protein_labels.pkl,55
DAHY01000045.1_1,RnlAB__RnlB,defense,0.9993056,GB_GCA_002498605.1_protein_labels.pkl,0
DAHY01000042.1_8,PARIS_I__AriB_DUF4435_I,defense,0.9920621,GB_GCA_002498605.1_protein_labels.pkl,4
DAHY01000042.1_9,PARIS_II__AriA_AAA21,defense,0.9981007,GB_GCA_002498605.1_protein_labels.pkl,4
DAHY01000026.1_40,AbiL__AbiLi2,defense,0.99984837,GB_GCA_002498605.1_protein_labels.pkl,8
DAHY01000051.1_18,Septu__PtuA,defense,0.9996439,GB_GCA_002498605.1_protein_labels.pkl,11
DAHY01000051.1_33,other,defense,0.9948849,GB_GCA_002498605.1_protein_labels.pkl,12
DAHY01000013.1_1,RnlAB__RnlB,defense,0.99750644,GB_GCA_002498605.1_protein_labels.pkl,17
DAHY01000023.1_5,RM_Type_IV__Type_IV_REases,defense,0.9995915,GB_GCA_002498605.1_protein_labels.pkl,22
DAHY01000048.1_16,other,defense,0.9994778,GB_GCA_002498605.1_protein_labels.pkl,33
JAJZVQ010000001.1_19,RM_Type_II__Type_II_MTases,defense,0.99983275,GB_GCA_021845575.1_protein_labels.pkl,4
JAJZVQ010000038.1_2,AbiEii__AbiEii,defense,0.9997559,GB_GCA_021845575.1_protein_labels.pkl,14
JAJZVQ010000038.1_3,AbiEii__AbiEi_4,defense,0.99991393,GB_GCA_021845575.1_protein_labels.pkl,15
JAJZVQ010000009.1_5,RM_Type_II__Type_II_MTases,defense,0.99971515,GB_GCA_021845575.1_protein_labels.pkl,16
JAJZVQ010000009.1_6,RM_Type_II__Type_II_REases,defense,0.999506,GB_GCA_021845575.1_protein_labels.pkl,16
JAJZVQ010000002.1_1,other,defense,0.99444664,GB_GCA_021845575.1_protein_labels.pkl,21
JAJZVQ010000003.1_20,other,defense,0.999483,GB_GCA_021845575.1_protein_labels.pkl,24
JAJZVQ010000003.1_55,other,defense,0.99678826,GB_GCA_021845575.1_protein_labels.pkl,25
JAJZVQ010000018.1_13,other,defense,0.9966498,GB_GCA_021845575.1_protein_labels.pkl,26
NZ_OMWD01000052.1_2,RM_Type_II__Type_II_MTases,defense,0.9984428,RS_GCF_900314695.1_protein_labels.pkl,0
NZ_OMWD01000013.1_35,RM__Type_I_MTases,defense,0.99955076,RS_GCF_900314695.1_protein_labels.pkl,5
NZ_OMWD01000013.1_57,SoFic__SoFic,defense,0.9996383,RS_GCF_900314695.1_protein_labels.pkl,6
NZ_OMWD01000002.1_39,RnlAB__RnlB,defense,0.9957956,RS_GCF_900314695.1_protein_labels.pkl,15
NZ_OMWD01000003.1_11,RM_Type_IV__Type_IV_REases,defense,0.9999914,RS_GCF_900314695.1_protein_labels.pkl,23
NZ_OMWD01000014.1_58,other,defense,0.99411905,RS_GCF_900314695.1_protein_labels.pkl,38
NZ_OMWD01000005.1_26,other,defense,0.99979657,RS_GCF_900314695.1_protein_labels.pkl,39
NZ_OMWD01000017.1_43,other,defense,0.9988422,RS_GCF_900314695.1_protein_labels.pkl,45
NZ_OMWD01000010.1_55,RnlAB__RnlB,defense,0.99558735,RS_GCF_900314695.1_protein_labels.pkl,51
NZ_OMWD01000016.1_23,RM_Type_II__Type_II_MTases,defense,0.99973434,RS_GCF_900314695.1_protein_labels.pkl,56
NZ_OMWD01000028.1_9,cas4_I_II_III_IV_V_VI_1,defense,0.9995547,RS_GCF_900314695.1_protein_labels.pkl,59
NZ_OMWD01000011.1_13,RM_Type_IIG__Type_IIG,defense,0.9973117,RS_GCF_900314695.1_protein_labels.pkl,60
NZ_OMWD01000030.1_22,PARIS_II_merge__AAA_21_DUF4435,defense,0.9913214,RS_GCF_900314695.1_protein_labels.pkl,62
NZ_OMWD01000031.1_22,RM_Type_II__Type_II_MTases,defense,0.99744934,RS_GCF_900314695.1_protein_labels.pkl,63
NZ_OMWD01000031.1_23,RM_Type_II__Type_II_REases,defense,0.9998055,RS_GCF_900314695.1_protein_labels.pkl,63
NZ_OMWD01000008.1_82,RnlAB__RnlB,defense,0.9953564,RS_GCF_900314695.1_protein_labels.pkl,67
NC_015416.1_154,Azaca__ZacA,defense,0.9992893,RS_GCF_000204415.1_protein_labels.pkl,4
NC_015416.1_155,Azaca__ZacB,defense,0.99986124,RS_GCF_000204415.1_protein_labels.pkl,4
NC_015416.1_156,Azaca__ZacC,defense,0.9914493,RS_GCF_000204415.1_protein_labels.pkl,4
NC_015416.1_210,Druantia_I__DruB,defense,0.9988123,RS_GCF_000204415.1_protein_labels.pkl,6
NC_015416.1_284,RM_Type_II__Type_II_REases,defense,0.99973303,RS_GCF_000204415.1_protein_labels.pkl,8
NC_015416.1_486,csf4_IV-A_1,defense,0.9995975,RS_GCF_000204415.1_protein_labels.pkl,15
NC_015416.1_636,Gabija__GajA,defense,0.9918684,RS_GCF_000204415.1_protein_labels.pkl,19
NC_015416.1_803,other,defense,0.9903106,RS_GCF_000204415.1_protein_labels.pkl,25
NC_015416.1_874,RM_Type_IIG__Type_IIG,defense,0.99971944,RS_GCF_000204415.1_protein_labels.pkl,27
NC_015416.1_963,Hachiman__HamB,defense,0.99615234,RS_GCF_000204415.1_protein_labels.pkl,30
NC_015416.1_1087,Shedu__SduA,defense,0.9999962,RS_GCF_000204415.1_protein_labels.pkl,33
NC_015416.1_1479,other,defense,0.997543,RS_GCF_000204415.1_protein_labels.pkl,46
NC_015416.1_1524,RM_Type_II__Type_II_REases,defense,0.99868697,RS_GCF_000204415.1_protein_labels.pkl,47
NC_015416.1_1566,RM_Type_II__Type_II_REases,defense,0.9981509,RS_GCF_000204415.1_protein_labels.pkl,48
NC_015416.1_1568,RM_Type_II__Type_II_MTases,defense,0.9953696,RS_GCF_000204415.1_protein_labels.pkl,48
NC_015416.1_1786,RM_Type_III__Type_III_REases,defense,0.9979836,RS_GCF_000204415.1_protein_labels.pkl,55
NC_015416.1_1787,RM_Type_III__Type_III_MTases,defense,0.9999124,RS_GCF_000204415.1_protein_labels.pkl,55
NC_015416.1_1886,other,defense,0.99072087,RS_GCF_000204415.1_protein_labels.pkl,58
NC_015416.1_1985,CBASS__TRIP13,defense,0.9999945,RS_GCF_000204415.1_protein_labels.pkl,62
NC_015416.1_2031,other,defense,0.9911464,RS_GCF_000204415.1_protein_labels.pkl,63
NC_015416.1_2098,BREX__pglXI,defense,0.99963415,RS_GCF_000204415.1_protein_labels.pkl,65
NC_015416.1_2171,other,defense,0.99763525,RS_GCF_000204415.1_protein_labels.pkl,67
NC_015416.1_2304,SoFic__SoFic,defense,0.99994624,RS_GCF_000204415.1_protein_labels.pkl,71
NC_015416.1_2383,other,defense,0.99891007,RS_GCF_000204415.1_protein_labels.pkl,74
NC_015416.1_2403,other,defense,0.99370956,RS_GCF_000204415.1_protein_labels.pkl,75
NC_015416.1_2625,other,defense,0.9993011,RS_GCF_000204415.1_protein_labels.pkl,82
NC_015416.1_2723,other,defense,0.9985727,RS_GCF_000204415.1_protein_labels.pkl,85
NC_015416.1_2804,cas4_I_II_III_IV_V_VI_6,defense,0.99634737,RS_GCF_000204415.1_protein_labels.pkl,87
NC_015416.1_2827,RosmerTA__RmrT_2600853143,defense,0.99662846,RS_GCF_000204415.1_protein_labels.pkl,88
NC_015416.1_2920,cas6_I_II_III_IV_V_VI_17,defense,0.99792445,RS_GCF_000204415.1_protein_labels.pkl,91
NC_015416.1_2981,other,defense,0.99539256,RS_GCF_000204415.1_protein_labels.pkl,93
JAHEAD010000001.1_8,cas1_I_II_III_IV_V_VI_1,defense,0.99303126,GB_GCA_019721075.1_protein_labels.pkl,0
JAHEAD010000001.1_13,csb1gr7_I-G_1,defense,0.9928893,GB_GCA_019721075.1_protein_labels.pkl,0
JAHEAD010000001.1_125,RM_Type_II__Type_II_MTases,defense,0.99980444,GB_GCA_019721075.1_protein_labels.pkl,3
JAHEAD010000001.1_284,Gabija__GajB_2,defense,0.99923384,GB_GCA_019721075.1_protein_labels.pkl,8
JAHEAD010000001.1_306,RM_Type_II__Type_II_MTases,defense,0.9930646,GB_GCA_019721075.1_protein_labels.pkl,9
JAHEAD010000011.1_6,other,defense,0.9934737,GB_GCA_019721075.1_protein_labels.pkl,13
JAHEAD010000014.1_13,Gao_TerY__TerYA,defense,0.99462944,GB_GCA_019721075.1_protein_labels.pkl,21
JAHEAD010000014.1_14,Gao_TerY__TerYB,defense,0.99998355,GB_GCA_019721075.1_protein_labels.pkl,21
JAHEAD010000015.1_17,AbiEii__AbiEi_4,defense,0.99846447,GB_GCA_019721075.1_protein_labels.pkl,23
JAHEAD010000015.1_18,AbiEii__AbiEii,defense,0.9991887,GB_GCA_019721075.1_protein_labels.pkl,23
JAHEAD010000017.1_27,other,defense,0.99154574,GB_GCA_019721075.1_protein_labels.pkl,26
JAHEAD010000019.1_2,RM_Type_II__Type_II_REases,defense,0.99938774,GB_GCA_019721075.1_protein_labels.pkl,27
JAHEAD010000026.1_16,csf4_IV-A_1,defense,0.9993352,GB_GCA_019721075.1_protein_labels.pkl,40
JAHEAD010000003.1_31,RM_Type_II__Type_II_REases,defense,0.9971129,GB_GCA_019721075.1_protein_labels.pkl,43
JAHEAD010000004.1_86,RM_Type_II__Type_II_MTases,defense,0.9995542,GB_GCA_019721075.1_protein_labels.pkl,52
JAHEAD010000041.1_1,pAgo__XAPAZ,defense,0.9992494,GB_GCA_019721075.1_protein_labels.pkl,54
JAHEAD010000043.1_1,other,defense,0.99325377,GB_GCA_019721075.1_protein_labels.pkl,55
JAHEAD010000005.1_39,RM_Type_II__Type_II_MTases,defense,0.99845827,GB_GCA_019721075.1_protein_labels.pkl,57
JAHEAD010000005.1_46,RM_Type_II__Type_II_MTases,defense,0.99944013,GB_GCA_019721075.1_protein_labels.pkl,58
JAHEAD010000050.1_2,SspBCDE__SspD,defense,0.99990773,GB_GCA_019721075.1_protein_labels.pkl,59
JAHEAD010000053.1_2,SspBCDE__SspD,defense,0.99995935,GB_GCA_019721075.1_protein_labels.pkl,60
JAHEAD010000006.1_72,AbiEii__AbiEii,defense,0.9977278,GB_GCA_019721075.1_protein_labels.pkl,62
JAHEAD010000006.1_103,RM_Type_IIG__Type_IIG,defense,0.990448,GB_GCA_019721075.1_protein_labels.pkl,63
JAHEAD010000007.1_36,SanaTA__SanaA,defense,0.9979012,GB_GCA_019721075.1_protein_labels.pkl,65
JAHEAD010000008.1_49,other,defense,0.9910232,GB_GCA_019721075.1_protein_labels.pkl,68
JAKADT010000021.1_14,other,defense,0.9994074,GB_GCA_021820245.1_protein_labels.pkl,4
JAKADT010000113.1_7,SanaTA__SanaA,defense,0.99953747,GB_GCA_021820245.1_protein_labels.pkl,7
JAKADT010000114.1_2,other,defense,0.9961939,GB_GCA_021820245.1_protein_labels.pkl,8
JAKADT010000116.1_3,other,defense,0.99795425,GB_GCA_021820245.1_protein_labels.pkl,9
JAKADT010000030.1_11,RM_Type_II__Type_II_MTases,defense,0.9995927,GB_GCA_021820245.1_protein_labels.pkl,12
JAKADT010000041.1_6,RnlAB__RnlB,defense,0.99872476,GB_GCA_021820245.1_protein_labels.pkl,20
JAKADT010000043.1_2,RnlAB__RnlB,defense,0.99663985,GB_GCA_021820245.1_protein_labels.pkl,21
JAKADT010000048.1_2,RM_Type_IIG__Type_IIG,defense,0.99481934,GB_GCA_021820245.1_protein_labels.pkl,24
JAKADT010000053.1_10,RM_Type_II__Type_II_MTases,defense,0.99683374,GB_GCA_021820245.1_protein_labels.pkl,26
JAKADT010000057.1_1,Tiamat__TmtA_2639564464,defense,0.99907994,GB_GCA_021820245.1_protein_labels.pkl,27
JAKADT010000005.1_34,RM_Type_II__Type_II_MTases,defense,0.9986284,GB_GCA_021820245.1_protein_labels.pkl,32
JAKADT010000062.1_9,AbiEii__AbiEi_1,defense,0.9964347,GB_GCA_021820245.1_protein_labels.pkl,33
JAKADT010000064.1_4,dCTPdeaminase__dCTPdeaminase,defense,0.9959389,GB_GCA_021820245.1_protein_labels.pkl,37
JAKADT010000079.1_3,other,defense,0.9912766,GB_GCA_021820245.1_protein_labels.pkl,42
JAKADT010000010.1_7,Gao_TerY__TerYA,defense,0.99871075,GB_GCA_021820245.1_protein_labels.pkl,43
JAKADT010000010.1_8,Gao_TerY__TerYB,defense,0.999798,GB_GCA_021820245.1_protein_labels.pkl,44
JAKADT010000011.1_21,AbiEii__AbiEi_1,defense,0.9996339,GB_GCA_021820245.1_protein_labels.pkl,45
JAKADT010000086.1_1,RM_Type_II__Type_II_MTases,defense,0.9998733,GB_GCA_021820245.1_protein_labels.pkl,46
JAKADT010000092.1_2,other,defense,0.9959358,GB_GCA_021820245.1_protein_labels.pkl,50
JAKADT010000016.1_15,DarTG__DarT,defense,0.9996904,GB_GCA_021820245.1_protein_labels.pkl,52
NC_012623.1_97,PD-T7-2__PD-T7-2_B,defense,0.99214435,RS_GCF_000022485.1_protein_labels.pkl,3
NC_012623.1_303,other,defense,0.9945591,RS_GCF_000022485.1_protein_labels.pkl,9
NC_012623.1_689,cas4_I_II_III_IV_V_VI_1,defense,0.99621105,RS_GCF_000022485.1_protein_labels.pkl,21
NC_012623.1_750,RnlAB__RnlB,defense,0.99648947,RS_GCF_000022485.1_protein_labels.pkl,23
NC_012623.1_897,RM_Type_IV__Type_IV_REases,defense,0.9949713,RS_GCF_000022485.1_protein_labels.pkl,28
NC_012623.1_977,RM_Type_II__Type_II_MTases,defense,0.9986941,RS_GCF_000022485.1_protein_labels.pkl,30
NC_012623.1_1801,other,defense,0.9940773,RS_GCF_000022485.1_protein_labels.pkl,56
NC_012623.1_1914,cas2_I_II_III_IV_V_VI_4,defense,0.99606436,RS_GCF_000022485.1_protein_labels.pkl,59
NC_012623.1_2024,other,defense,0.9952394,RS_GCF_000022485.1_protein_labels.pkl,63
NC_012623.1_2214,RM_Type_II__Type_II_MTases,defense,0.99938166,RS_GCF_000022485.1_protein_labels.pkl,69
NC_012623.1_2801,other,defense,0.99330527,RS_GCF_000022485.1_protein_labels.pkl,87
NC_012623.1_3060,RnlAB__RnlB,defense,0.9946197,RS_GCF_000022485.1_protein_labels.pkl,95
NC_012623.1_3101,csm6_III_3,defense,0.99759775,RS_GCF_000022485.1_protein_labels.pkl,96
NC_012624.1_32,RM__Type_I_REases,defense,0.99939346,RS_GCF_000022485.1_protein_labels.pkl,100
JAKAYT010000007.1_13,other,defense,0.99981767,GB_GCA_021826685.1_protein_labels.pkl,18
JAKAYT010000009.1_45,BREX__brxHI,defense,0.99271613,GB_GCA_021826685.1_protein_labels.pkl,22
JAKAYT010000032.1_9,other,defense,0.9998497,GB_GCA_021826685.1_protein_labels.pkl,23
JAKAYT010000001.1_108,other,defense,0.9966652,GB_GCA_021826685.1_protein_labels.pkl,28
JAKAYT010000002.1_9,other,defense,0.9985739,GB_GCA_021826685.1_protein_labels.pkl,35
JAKAYT010000002.1_108,cas4_I_II_III_IV_V_VI_1,defense,0.9996375,GB_GCA_021826685.1_protein_labels.pkl,38
JAKAYT010000016.1_22,cas2_I_II_III_IV_V_VI_13,defense,0.991676,GB_GCA_021826685.1_protein_labels.pkl,41
JAKAYT010000018.1_1,other,defense,0.9956547,GB_GCA_021826685.1_protein_labels.pkl,42
JAKAYT010000044.1_4,RM_Type_II__Type_II_MTases,defense,0.99854314,GB_GCA_021826685.1_protein_labels.pkl,43
JAKAYT010000019.1_22,AbiEii__AbiEi_1,defense,0.9959882,GB_GCA_021826685.1_protein_labels.pkl,44
JAKAUC010000014.1_59,Pycsar__AG_cyclase,defense,0.9989279,GB_GCA_021827865.1_protein_labels.pkl,2
JAKAUC010000019.1_14,other,defense,0.9961351,GB_GCA_021827865.1_protein_labels.pkl,6
JAKAUC010000018.1_45,RM_Type_II__Type_II_REases,defense,0.9996226,GB_GCA_021827865.1_protein_labels.pkl,8
JAKAUC010000020.1_86,RnlAB__RnlB,defense,0.9953027,GB_GCA_021827865.1_protein_labels.pkl,13
JAKAUC010000007.1_44,other,defense,0.99598926,GB_GCA_021827865.1_protein_labels.pkl,15
JAKAUC010000009.1_42,other,defense,0.9963904,GB_GCA_021827865.1_protein_labels.pkl,18
JAKAUC010000009.1_190,AbiEii__AbiEii,defense,0.9986034,GB_GCA_021827865.1_protein_labels.pkl,23
JAKAUC010000009.1_338,BREX__brxL,defense,0.99055475,GB_GCA_021827865.1_protein_labels.pkl,27
JAKAUC010000009.1_629,other,defense,0.9936912,GB_GCA_021827865.1_protein_labels.pkl,36
JAKAUC010000005.1_6,other,defense,0.9907323,GB_GCA_021827865.1_protein_labels.pkl,44
JAKAUC010000013.1_148,other,defense,0.9994808,GB_GCA_021827865.1_protein_labels.pkl,51
JAKAUC010000013.1_238,other,defense,0.9985598,GB_GCA_021827865.1_protein_labels.pkl,54
JAKAUC010000013.1_510,other,defense,0.99552554,GB_GCA_021827865.1_protein_labels.pkl,63
NC_013967.1_649,other,defense,0.9924291,RS_GCF_000025685.1_protein_labels.pkl,20
NC_013967.1_1057,other,defense,0.99804485,RS_GCF_000025685.1_protein_labels.pkl,33
NC_013967.1_1156,other,defense,0.9976165,RS_GCF_000025685.1_protein_labels.pkl,36
NC_013967.1_1230,other,defense,0.9979918,RS_GCF_000025685.1_protein_labels.pkl,38
NC_013967.1_1312,pAgo__XAPAZ,defense,0.9942953,RS_GCF_000025685.1_protein_labels.pkl,40
NC_013967.1_1374,other,defense,0.998243,RS_GCF_000025685.1_protein_labels.pkl,42
NC_013967.1_1474,other,defense,0.9952997,RS_GCF_000025685.1_protein_labels.pkl,46
NC_013967.1_1553,RM_Type_II__Type_II_REases,defense,0.997271,RS_GCF_000025685.1_protein_labels.pkl,48
NC_013967.1_1579,other,defense,0.9994661,RS_GCF_000025685.1_protein_labels.pkl,49
NC_013967.1_1683,Shango__SngC,defense,0.99140877,RS_GCF_000025685.1_protein_labels.pkl,52
NC_013967.1_1753,other,defense,0.9967464,RS_GCF_000025685.1_protein_labels.pkl,54
NC_013967.1_1826,RM_Type_II__Type_II_REases,defense,0.99869746,RS_GCF_000025685.1_protein_labels.pkl,57
NC_013967.1_1874,other,defense,0.994749,RS_GCF_000025685.1_protein_labels.pkl,58
NC_013967.1_2021,other,defense,0.9966757,RS_GCF_000025685.1_protein_labels.pkl,63
NC_013967.1_2156,other,defense,0.99761236,RS_GCF_000025685.1_protein_labels.pkl,67
NC_013967.1_2235,RM__Type_I_REases,defense,0.99477285,RS_GCF_000025685.1_protein_labels.pkl,69
NC_013967.1_2238,RM__Type_I_S,defense,0.991552,RS_GCF_000025685.1_protein_labels.pkl,69
NC_013967.1_2245,Avs_II__Avs2A,defense,0.99973494,RS_GCF_000025685.1_protein_labels.pkl,70
NC_013967.1_2305,RM_Type_II__Type_II_REases,defense,0.9985739,RS_GCF_000025685.1_protein_labels.pkl,72
NC_013967.1_2544,other,defense,0.9943566,RS_GCF_000025685.1_protein_labels.pkl,79
NC_013967.1_2576,other,defense,0.9937919,RS_GCF_000025685.1_protein_labels.pkl,80
NC_013967.1_2824,other,defense,0.9948809,RS_GCF_000025685.1_protein_labels.pkl,88
NC_013967.1_2910,MazEF__MazE,defense,0.9950395,RS_GCF_000025685.1_protein_labels.pkl,90
NC_013965.1_3,other,defense,0.99829024,RS_GCF_000025685.1_protein_labels.pkl,95
NC_013966.1_5,RM_Type_IIG__Type_IIG,defense,0.9943539,RS_GCF_000025685.1_protein_labels.pkl,107
NC_013966.1_216,RM_Type_IIG__Type_IIG,defense,0.9988586,RS_GCF_000025685.1_protein_labels.pkl,114
NC_013966.1_366,SoFic__SoFic,defense,0.999951,RS_GCF_000025685.1_protein_labels.pkl,118
NZ_VRYN01000001.1_252,RM_Type_II__Type_II_REases,defense,0.9934175,RS_GCF_008124605.1_protein_labels.pkl,7
NZ_VRYN01000001.1_341,pAgo__XAPAZ,defense,0.9978484,RS_GCF_008124605.1_protein_labels.pkl,10
